name,name,name,number,MAK,HER,WHK,BLF,WPF,SUF,WIF,WTF,FOU,HAL,PLA,FLA,BFT,TUN,BIL,MPF,BUT,BPF,ANC,GOO,MEN,FDE,COD,SHK,OHK,POL,RHK,BSB,SCU,TYL,RED,OPT,SAL,DRM,STB,TAU,WOL,SDF,FDF,HAD,YTF,DOG,SMO,SSH,DSH,BLS,POR,PSH,WSK,LSK,SK,SB,PIN,REP,RWH,BWH,SWH,TWH,INV,LSQ,ISQ,SCA,QHG,CLA,BFF,BG,LOB,RCB,BMS,NSH,OSH,ZL,BD,MA,MB,SG,BC,ZG,PL,DF,PS,ZM,ZS,PB,BB,BO,DL,DR,DC,Dlsed,Drsed,Dcsed
pPREY1SDF2,SDF,pPREY1SDF2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,NA
pPREY2SDF1,SDF,pPREY2SDF1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,NA
pPREY2SDF2,SDF,pPREY2SDF2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,NA
pPREY1SHK1,SHK,pPREY1SHK1,92,0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,NA
pPREY1SHK2,SHK,pPREY1SHK2,92,0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,NA
pPREY2SHK1,SHK,pPREY2SHK1,92,0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,NA
pPREY2SHK2,SHK,pPREY2SHK2,92,0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,NA
pPREY1SK1,SK,pPREY1SK1,92,0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,NA
pPREY1SK2,SK,pPREY1SK2,92,0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,NA
pPREY2SK1,SK,pPREY2SK1,92,0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,NA
pPREY2SK2,SK,pPREY2SK2,92,0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0.2,0,0,NA
pPREY1SMO1,SMO,pPREY1SMO1,92,0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.13E-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25E-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0.1,0,0,NA
pPREY1SMO2,SMO,pPREY1SMO2,92,0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.13E-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25E-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0,0,0,NA
pPREY2SMO1,SMO,pPREY2SMO1,92,0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.13E-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25E-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0.1,0,0,NA
pPREY2SMO2,SMO,pPREY2SMO2,92,0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.13E-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25E-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0.1,0,0,NA
pPREY1SSH1,SSH,pPREY1SSH1,92,0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.13E-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,NA
pPREY1SSH2,SSH,pPREY1SSH2,92,0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.13E-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2SSH1,SSH,pPREY2SSH1,92,0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.13E-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,NA
pPREY2SSH2,SSH,pPREY2SSH2,92,0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.13E-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,NA
pPREY1STB1,STB,pPREY1STB1,92,0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY1STB2,STB,pPREY1STB2,92,0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY2STB1,STB,pPREY2STB1,92,0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY2STB2,STB,pPREY2STB2,92,0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY1SUF1,SUF,pPREY1SUF1,92,0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57E-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,NA
pPREY1SUF2,SUF,pPREY1SUF2,92,0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57E-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,NA
pPREY2SUF1,SUF,pPREY2SUF1,92,0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57E-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,NA
pPREY2SUF2,SUF,pPREY2SUF2,92,0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57E-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,NA
pPREY1SWH1,SWH,pPREY1SWH1,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1SWH2,SWH,pPREY1SWH2,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2SWH1,SWH,pPREY2SWH1,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2SWH2,SWH,pPREY2SWH2,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1TAU1,TAU,pPREY1TAU1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.50E-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1TAU2,TAU,pPREY1TAU2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.50E-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2TAU1,TAU,pPREY2TAU1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.50E-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2TAU2,TAU,pPREY2TAU2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.50E-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1TUN1,TUN,pPREY1TUN1,92,0.015,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0.03,0.3,0.03375,0.02625,0,0,0.00375,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1TUN2,TUN,pPREY1TUN2,92,0.015,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0.03,0.3,0.03375,0.02625,0,0,0.00375,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2TUN1,TUN,pPREY2TUN1,92,0.015,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0.03,0.3,0.03375,0.02625,0,0,0.00375,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2TUN2,TUN,pPREY2TUN2,92,0.015,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0.03,0.3,0.03375,0.02625,0,0,0.00375,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1TWH1,TWH,pPREY1TWH1,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1TWH2,TWH,pPREY1TWH2,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2TWH1,TWH,pPREY2TWH1,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2TWH2,TWH,pPREY2TWH2,92,0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.63E-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1TYL1,TYL,pPREY1TYL1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0045,0,0,0,0.0015,0,0,1.50E-08,0,0,0.003,0.0075,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1TYL2,TYL,pPREY1TYL2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0045,0,0,0,0.0015,0,0,1.50E-08,0,0,0.003,0.0075,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
