Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN REP RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB RCB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelREP RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelRCB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
7.300000e+002 12070.246797 31043.467053 274097.073779 10151.797567 54404.170672 14605.834538 168490.678049 98567.372354 27750.551501 17362.368361 190686.249624 3132.414151 161.772851 1187.261942 195.481820 16.763472 30619.978144 107917.410217 13820.257810 756879.188483 2491.370413 25650.001774 2068665.675258 247943.422802 9084.438348 1121651.573253 317490.417355 4290.035563 46499.249306 1711.373355 803493.035230 285027.301836 22.486062 2847.673388 7702.835046 2386.372337 27960.922277 3218.363798 1792130.933019 3591402.369050 748416.499427 1130999.378611 97751.533904 14358.181439 4550.281688 2804.143683 1433.959132 6012.381556 809604.980682 749329.520508 843508.332463 1482.668671 2277.723322 1020.368178 24294.445904 99779.855051 14717.891498 8410.767600 9709.023447 508933.502470 488361.538055 563275.099139 2833272.449213 2162414.900758 1329762.456129 159.658117 1047057.031499 1433.148463 1188541.895413 427246.795279 416840.149494 7396.130933 3620286.331344 0.000301 0.083672 0.000301 921933.605545 125649.221976 4012543.524546 2472968.426765 6369.421824 84119.379682 101061.015704 18250.772657 114.842446 31786830.484864 28556.167721 2237549.498303 0.000000 756696028.464524 1.816928 0.018433 3.416873 3.760298 4.410732 3.735994 4.699360 4.591613 3.415707 4.769070 4.901766 4.780315 0.100265 0.522941 0.198057 0.836912 5.397162 8.065660 5.898178 11.402015 0.790319 5.497226 6.616961 1.989997 14.194784 4.523492 4.609935 5.004022 5.735175 3.670393 3.927862 4.177141 0.827982 6.390577 3.725148 6.199931 4.509611 4.269286 6.222737 4.297962 8.413095 1.787427 5.670921 4.009458 3.921301 0.973959 1.001522 1.934234 6.289135 5.724385 4.630070 0.819038 1.086915 1.276095 1.348833 1.376397 1.225358 1.225283 4.164654 18.448092 48.912985 16.116875 0.896605 2.155430 0.866457 0.000032 51.579164 3.184774 1.644442 9.490295 4.638572 0.083961 0.964782 0.000000 1.000000 0.000000 0.153484 0.833163 7.319608 12.287569 0.038866 0.890790 0.271602 0.573708 0.000008 0.527538 0.001897 37.162691 1.000000 2.297488 0.007423 0.559420 68.181818 4.698377 1512.452569 0.330910
8.030000e+002 11988.839030 33110.962420 312259.194022 11442.080346 59683.222978 15853.901943 151055.153545 108377.502410 29971.949137 19515.411891 206807.961203 3458.461327 169.903467 1409.156201 243.815142 16.953868 33202.755332 118739.031816 15332.921348 945062.007869 2501.023337 21748.671736 1714923.801393 276789.468305 10690.927170 914951.601552 355729.586401 4722.623663 51468.453508 1908.902627 886909.818227 317520.300543 23.589811 3175.309541 8680.611321 2745.503304 22516.719921 2628.697129 1492077.415210 2918555.236774 622420.540124 1123487.716844 107270.699600 15822.101846 4984.805113 2804.143683 1433.959132 6012.381556 912980.721727 839322.315975 941559.289068 822.459848 2277.738775 1020.368178 24294.445904 99779.855051 14717.891498 8410.767600 8088.929289 499917.652356 471904.624958 521098.189240 2639031.851370 2064451.596242 1223623.172185 67.917474 960025.376755 1478.626854 1111186.292523 406026.965587 392642.713216 5700.567648 3635599.696288 0.000301 0.083690 0.000301 784930.424870 122695.417291 4757376.278638 3031293.950579 4599.126133 85763.655001 96842.788459 18195.135940 168.734571 30667149.834928 19982.122004 2035758.434424 0.000000 764582034.859157 1.804673 0.019661 3.892599 4.238228 4.838723 4.055235 4.213068 5.048604 3.689130 5.360465 5.316190 5.277889 0.105305 0.620676 0.247027 0.846417 5.852410 8.874459 6.543749 14.236897 0.793381 4.661106 5.485461 2.221516 16.704984 3.689895 5.165165 5.508605 6.348072 4.094035 4.335644 4.653334 0.868624 7.125838 4.198008 7.132974 3.631556 3.487070 5.180874 3.492741 6.996750 1.775556 6.223162 4.418251 4.295761 0.973959 1.001522 1.934234 7.092173 6.411871 5.168278 0.454333 1.086922 1.276095 1.348833 1.376397 1.225358 1.225283 3.469720 18.121281 47.264704 14.910075 0.835137 2.057783 0.797298 0.000014 47.291890 3.285837 1.537414 9.018945 4.369304 0.064713 0.968863 0.000000 1.000000 0.000000 0.130676 0.813577 8.678318 15.061751 0.028064 0.908202 0.260266 0.571959 0.000011 0.508956 0.001328 33.811213 1.000000 2.321432 0.006101 0.584022 62.363636 5.029056 1512.440708 0.305044
8.760000e+002 12063.530173 35123.740595 348555.162166 12540.715909 64648.368210 17136.716627 162721.220869 93127.393149 32247.206631 21591.686438 176464.756971 3759.385787 177.628097 1621.723604 290.135589 17.148395 29784.774065 107857.291182 13297.507902 1126121.411103 2509.744077 24829.306451 1921205.950532 306937.521640 12222.470867 1034259.032026 391695.241457 5191.479351 56696.368116 2096.838039 705967.073987 253207.916704 24.648830 3535.873396 9623.543353 3073.246281 25908.877849 3027.326890 1729551.172888 3305481.150446 712365.226853 1313268.661761 116519.489372 17221.475975 5400.555100 2844.801346 1458.736026 6124.146123 1023865.748002 925490.042925 1040546.295379 822.757636 2277.754248 1020.368178 24294.445904 99779.855051 14717.891498 8410.767600 9170.674717 485694.916233 450964.677768 480151.390728 2456546.242477 1965690.146801 1122463.838103 30.602453 860344.159786 1534.863133 1043192.280040 383747.902435 367437.353233 4329.329102 3651486.166948 0.000301 0.083382 0.000301 677417.635194 119652.558100 5658655.446090 2709167.044359 3389.439658 88085.125185 93406.213872 18166.122632 311.290520 29731032.404452 19602.738953 1937531.281167 0.000000 773209779.509545 1.815916 0.020856 4.345061 4.645171 5.241264 4.383363 4.538445 4.338200 3.969183 5.930773 4.536189 5.737124 0.110092 0.714303 0.293958 0.856129 5.249947 8.061167 5.675080 16.964469 0.796147 5.321337 6.145288 2.463485 19.098080 4.171048 5.687383 6.055492 6.992878 4.497101 3.451108 3.710821 0.907619 7.934994 4.654017 7.984469 4.178652 4.015868 6.005444 3.955789 8.007835 2.075485 6.759718 4.809020 4.654042 0.988081 1.018827 1.970189 7.953545 7.070135 5.711624 0.454498 1.086930 1.276095 1.348833 1.376397 1.225358 1.225283 3.933731 17.605728 45.167415 13.738473 0.777388 1.959341 0.731384 0.000006 42.381486 3.410807 1.443339 8.524068 4.088820 0.049147 0.973096 0.000000 1.000000 0.000000 0.112777 0.793400 10.322415 13.461182 0.020682 0.932785 0.251030 0.571047 0.000021 0.493420 0.001302 32.179792 1.000000 2.347627 0.005681 0.412969 63.772727 5.453405 1512.428589 0.280903
9.490000e+002 12139.420074 37150.203206 304879.970090 10010.140227 56119.276769 18391.836101 175808.077242 101793.138871 27929.662569 18566.725252 189871.541443 3295.232536 173.091680 1590.131626 307.558266 15.985225 33777.579417 121902.465353 15250.480331 1300887.712331 2517.278506 27578.549472 2165230.571656 259775.942511 12232.043102 1145725.779742 313049.322256 4449.855520 46805.919732 1699.379460 802686.277333 285892.212546 25.664176 2932.349192 7741.572043 2445.129548 29172.244956 3405.017560 1956291.905251 3660742.732983 832024.512208 1381220.316851 100827.528650 14179.504667 4624.583848 2846.125975 1459.720350 6126.495554 895722.809565 805562.917969 904105.209081 823.061852 2291.352876 1020.368178 24976.033491 102505.184277 14717.891498 8410.767600 10193.970481 480532.667961 435935.482024 442615.570593 2272511.267700 1870679.967640 1026085.880079 14.355935 772953.337429 1604.846792 977970.285070 359431.621161 339837.881192 3154.927598 3675768.395584 0.000301 0.083252 0.000301 591287.227948 116489.616708 7607247.250854 2789590.890490 2833.501327 92840.930933 90420.121109 18139.269158 575.342361 28808860.325334 25353.878007 1919696.810048 0.000000 779791057.865936 1.827340 0.022059 3.800610 3.707828 4.549781 4.704407 4.903449 4.741881 3.437753 5.099881 4.880823 5.028789 0.107281 0.700388 0.311610 0.798058 5.953730 9.110891 6.508565 19.597238 0.798537 5.910546 6.925840 2.084965 19.113037 4.620581 4.545451 5.190440 5.772999 3.644670 3.923918 4.189817 0.945007 6.580601 3.743881 6.352586 4.704977 4.516889 6.792746 4.380944 9.352949 2.182876 5.849370 3.959563 3.985333 0.988541 1.019515 1.970945 6.958111 6.153971 4.962690 0.454666 1.093419 1.276095 1.386675 1.413991 1.225358 1.225283 4.372670 17.418604 43.662131 12.664468 0.719149 1.864637 0.668585 0.000003 38.076519 3.566326 1.353099 7.983938 3.781695 0.035815 0.979567 0.000000 1.000000 0.000000 0.098438 0.772427 13.877000 13.860788 0.017290 0.983148 0.243005 0.570203 0.000038 0.478115 0.001684 31.883585 1.000000 2.367609 0.006401 0.406961 67.772727 5.901336 1554.962638 0.258002
1.022000e+003 17382.158203 39518.152471 325085.820226 11496.973675 60048.828419 15584.312829 187079.822228 109024.102083 29932.319803 20039.357063 208410.266446 3531.436196 180.359786 1795.502383 352.331429 16.705472 36924.924081 133630.010958 16885.695588 1180223.803706 2475.266979 30050.062681 2396146.654587 306850.373091 15470.642993 1250447.021857 352854.734203 5219.834145 53467.870707 1916.374914 894451.772409 316091.832191 22.321967 3395.685869 8835.013137 2811.128751 32294.016912 3763.423240 2174039.191045 3996782.973040 943652.627873 1567441.805728 110116.245766 15583.144108 5038.387141 2846.153087 1459.771184 6126.624484 1018606.364586 881023.301970 994793.348613 823.210948 2245.461777 1047.240676 25011.379473 103219.781596 15196.867016 8684.382274 11183.401016 484275.631795 426988.974766 401465.533042 2080956.145467 1766270.514212 928278.060346 6.993123 699503.156638 1689.229174 911974.015769 334744.073701 311979.948518 2249.488523 3709797.997393 0.000301 0.083313 0.000301 520487.589885 113127.433122 11689167.969901 10476256.252851 2647.603584 103367.122663 89286.796191 18111.744584 873.821039 28249941.238080 77138.832614 2022285.305066 0.000000 773980093.502626 2.616527 0.023465 4.052494 4.258561 4.868364 3.986277 5.217829 5.078724 3.684252 5.504382 5.357378 5.389255 0.111785 0.790846 0.356973 0.834016 6.508489 9.987399 7.206438 17.779495 0.785210 6.440233 7.664462 2.462785 24.173473 5.042909 5.123422 6.088566 6.594678 4.110061 4.372513 4.632399 0.821940 7.620393 4.272678 7.303472 5.208464 4.992329 7.548820 4.783095 10.607782 2.477179 6.388242 4.351523 4.341937 0.988550 1.019550 1.970987 7.912689 6.730439 5.460483 0.454748 1.071520 1.309702 1.388637 1.423848 1.265235 1.265143 4.797083 17.554281 42.766073 11.487051 0.658530 1.760565 0.604855 0.000001 34.458284 3.753843 1.261788 7.435562 3.471694 0.025536 0.988636 0.000000 1.000000 0.000000 0.086651 0.750133 21.323165 52.053930 0.016156 1.094616 0.239959 0.569338 0.000058 0.468840 0.005125 33.587442 1.000000 2.349966 0.006063 0.518765 70.181818 6.451073 1557.119754 0.234885
1.095000e+003 18272.167878 34235.912000 370854.815732 13002.039115 65379.786114 16459.129319 197758.487903 118718.033885 32586.683442 22612.136190 225110.639094 3876.264517 161.827855 1838.648672 351.427059 16.992092 39826.598242 144766.220980 18480.088146 1298907.949764 2456.037361 32328.320433 2619162.813648 351027.580335 18186.100525 1349847.789878 390164.367528 5850.787279 59247.410389 2124.012719 981795.525520 346114.141403 23.994942 3810.747585 9873.928997 3174.105444 35219.515306 4104.219135 2382989.557498 4320343.537239 1050232.531261 1734457.486558 118794.395416 16916.902498 5431.917424 2922.865400 1505.314798 6329.648640 1138446.745858 970695.829216 1101265.493689 823.353039 2245.477546 1146.352326 29828.184970 125322.876853 16150.246561 9229.071232 12141.220991 446155.601988 421604.438533 357213.085849 1898656.371150 1648201.668755 832339.916397 3.544499 629792.304219 1784.333455 850263.040128 415121.225175 403569.932916 1679.112367 3743043.745085 0.000301 0.083305 0.000301 464474.738943 109906.355150 15143262.161733 12062082.068125 2247.354638 121218.796561 90034.176342 18106.934644 1084.708427 29049225.746731 45383.365953 2224757.509865 0.000000 770826560.772870 2.750499 0.020329 4.623047 4.816048 5.300562 4.210044 5.515667 5.530302 4.010968 6.211069 5.786677 5.915490 0.100299 0.809850 0.356057 0.848325 7.019947 10.819710 7.886890 19.567414 0.779110 6.928502 8.377815 2.817352 28.416480 5.443781 5.665155 6.824528 7.307521 4.555383 4.799491 5.072383 0.883542 8.551850 4.775105 8.246506 5.680296 5.444408 8.274349 5.170312 11.805867 2.741130 6.891693 4.723969 4.681070 1.015194 1.051359 2.036301 8.843628 7.415478 6.044915 0.454827 1.071527 1.433654 1.656067 1.728746 1.344610 1.344493 5.207937 16.172486 42.226772 10.220865 0.600841 1.642878 0.542343 0.000001 31.024251 3.965185 1.176406 9.220953 4.490901 0.019061 0.997496 0.000000 1.000000 0.000000 0.077326 0.728774 27.624060 59.933507 0.013713 1.283658 0.241968 0.569187 0.000072 0.482105 0.003015 36.950234 1.000000 2.340391 0.006484 0.283731 67.818182 7.369924 1857.179547 0.212132
1.168000e+003 12012.538580 19947.577815 413478.796780 14409.350293 70366.246695 17580.205921 173362.988357 127745.051344 34861.104963 25046.989270 240312.358269 4177.676270 159.698599 2044.869213 397.525960 17.280363 42448.908424 155395.226167 20130.026612 1552199.785610 2465.958060 26197.802844 2128690.674591 389440.179509 20719.235811 1079510.838740 425075.144794 6333.314860 64000.633035 2325.622837 1063907.120135 376195.079553 25.319930 4152.092499 10861.870166 3553.379056 27654.433036 3259.371231 1922862.191726 3457090.479671 852594.709606 1729894.733550 126813.280481 18171.376279 5802.243227 454.210403 269.201257 1197.814079 1255442.583663 1057018.252775 1197746.874606 492.671062 2245.493307 352.416987 18291.837652 83584.551491 7824.443093 4470.904394 9949.154256 416909.968912 385651.423794 320484.370514 1758685.052992 1541746.868755 752670.291641 1.981985 553553.862192 1886.803666 799371.003501 389587.034716 374340.716227 1269.893463 3765465.188568 0.000301 0.083404 0.000301 423781.842859 107009.808720 17233437.589019 8800885.641921 1617.688779 140493.830713 89535.188212 18126.696591 1222.390964 29961888.475518 28198.478683 2239015.342191 0.000000 774343006.325283 1.808241 0.011844 5.154394 5.337326 5.704832 4.496802 4.835254 5.950812 4.290917 6.879871 6.177451 6.375469 0.098980 0.900682 0.402763 0.862717 7.482162 11.614113 8.591046 23.383131 0.782257 5.614629 6.808961 3.125652 32.374601 4.353543 6.172056 7.387362 7.893779 4.987778 5.200892 5.513226 0.932331 9.317875 5.252881 9.231881 4.460180 4.323684 6.676669 4.137226 9.584182 2.733919 7.356898 5.074275 5.000206 0.157760 0.188019 0.385347 9.752469 8.074924 6.574508 0.272155 1.071535 0.440740 1.015567 1.152993 0.651434 0.651322 4.267657 15.112374 38.625814 9.169953 0.556546 1.536767 0.490431 0.000000 27.268663 4.192897 1.105993 8.653771 4.165640 0.014416 1.003471 0.000000 1.000000 0.000000 0.070551 0.709568 31.436919 43.729427 0.009871 1.487772 0.240627 0.569808 0.000081 0.497251 0.001873 37.187037 1.000000 2.351068 0.005202 0.306351 61.909091 8.435004 1138.469506 0.193242
1.241000e+003 12109.513114 21811.735174 452740.010843 15574.997785 75052.940509 18747.956414 182629.225891 108013.930791 37255.995518 27402.875886 202924.891964 4453.743464 167.720510 2269.062882 449.317127 17.573038 36424.295400 135853.287080 16884.540119 1794534.123551 2475.710878 28788.672540 2309572.552802 429564.890912 23079.745387 1188188.748177 457006.601655 6855.963372 68958.873527 2513.923431 835009.720330 295137.221170 26.557461 4524.657762 11798.527821 3893.840682 30990.260513 3646.476665 2160025.906983 3810681.103712 934031.028577 1943070.944141 134407.703530 19349.733005 6150.513945 504.796974 299.042996 1331.268531 1374180.430707 1138620.909454 1293842.562443 492.850043 2245.508861 352.416987 18291.837652 83584.551491 7824.443093 4470.904394 11042.146380 382295.880045 347071.482926 286259.778632 1642060.247810 1446230.082520 682599.048945 1.154032 470417.487400 2006.618398 753277.870282 362583.558118 343751.413428 942.194557 3787373.407935 0.000301 0.082910 0.000301 391390.202484 104109.150038 19521480.865827 5073592.019456 1182.360099 166733.551715 88758.220775 18156.809541 1374.913181 30434632.529131 24576.657294 2227699.911485 0.000000 779399047.182536 1.822838 0.012951 5.643822 5.769091 6.084798 4.795498 5.093698 5.031667 4.585695 7.526983 5.216372 6.796769 0.103952 0.999430 0.455237 0.877329 6.420247 10.153565 7.205945 27.033780 0.785351 6.169896 7.387541 3.447693 36.062988 4.791829 6.635699 7.996994 8.505324 5.391627 4.081931 4.325305 0.977899 10.153964 5.705855 10.116419 4.998191 4.837194 7.500162 4.560380 10.499624 3.070822 7.797478 5.403326 5.300335 0.175330 0.208861 0.428280 10.674843 8.698315 7.101983 0.272254 1.071542 0.440740 1.015567 1.152993 0.651434 0.651322 4.736493 13.857664 34.761751 8.190692 0.519639 1.441559 0.444773 0.000000 23.173275 4.459152 1.042220 8.053951 3.825245 0.010696 1.009309 0.000000 1.000000 0.000000 0.065159 0.690334 35.610726 25.209426 0.007215 1.765640 0.238539 0.570754 0.000091 0.505097 0.001633 36.999103 1.000000 2.366419 0.004941 0.241308 63.181818 9.607807 1138.451273 0.177096
1.314000e+003 12203.856983 23740.682878 385249.107391 12138.694006 64542.873918 19905.278161 193440.665616 115864.222718 32164.885030 23544.119821 214569.161580 3869.692036 165.942972 2100.712359 447.029213 15.806923 40136.390120 148947.290780 19009.840230 2028133.543251 2485.307984 31059.537500 2542812.409422 354892.781148 21158.006405 1288264.126409 360029.326578 5797.607889 55616.546994 2005.314083 927576.089495 324892.718217 27.704116 3681.855895 9342.734701 3043.123707 34166.898403 4007.422212 2382561.277523 4130796.675558 1057841.451801 1963776.176123 114514.760252 15754.600611 5206.698064 506.124954 300.034525 1333.607416 1181575.809929 976171.865018 1106307.395218 493.030655 2257.481768 352.416987 19270.883744 87543.814507 7824.443093 4470.904394 12079.400694 352881.221267 312455.093355 256648.144562 1536354.790717 1363902.007127 620299.170608 0.700816 404818.554552 2149.699619 711187.050610 333258.987047 310542.212069 683.281533 3818374.777146 0.000301 0.082545 0.000301 365895.850658 101265.696746 23546612.374276 2662186.988951 961.222859 212053.567519 88321.227165 18199.988872 1556.575179 30188061.477867 28036.074518 2224204.312453 0.000000 781740492.903083 1.837040 0.014097 4.802485 4.496259 5.232711 5.091527 5.395239 5.397361 3.959050 6.467065 5.515698 5.905460 0.102850 0.925279 0.452919 0.789156 7.074551 11.132200 8.112976 30.552841 0.788395 6.656581 8.133596 2.848374 33.060197 5.195421 5.227596 6.762498 6.859694 4.300809 4.534440 4.761378 1.020121 8.262599 4.518216 7.906208 5.510528 5.316003 8.272862 4.943474 11.891400 3.103545 6.643416 4.399401 4.486982 0.175792 0.209554 0.429033 9.178661 7.457311 6.072591 0.272354 1.077256 0.440740 1.069923 1.207609 0.651434 0.651322 5.181419 12.791426 31.294666 7.343421 0.486188 1.359496 0.404179 0.000000 19.941801 4.777110 0.983984 7.402574 3.455695 0.007757 1.017571 0.000000 1.000000 0.000000 0.060914 0.671479 42.953296 13.227750 0.005865 2.245561 0.237364 0.572112 0.000103 0.501005 0.001863 36.941046 1.000000 2.373528 0.005901 0.250185 67.181818 10.656972 1199.553972 0.163166
1.387000e+003 17497.055239 26077.226844 394953.553422 13644.324096 67952.402028 16795.470370 202633.537347 121254.409376 34254.770397 25160.104927 232461.513256 4063.952663 172.551583 2292.079597 491.189819 16.647410 43005.677076 159799.824280 20835.656850 1761709.534285 2447.223858 33084.253821 2761950.382120 414825.411288 25049.951253 1381264.228998 393422.858059 6644.557797 61856.836336 2217.641621 1014699.588434 352275.295806 23.781478 4145.994541 10379.103824 3410.010844 37175.734321 4345.061108 2593478.417445 4431470.406569 1172988.697079 2164582.948398 121849.161495 16902.925627 5542.792000 506.155510 300.093800 1333.721862 1312240.804069 1043354.504185 1188562.760213 493.123247 2227.139656 389.112241 19306.229732 88258.411740 8385.972739 4791.697596 13087.979812 328969.653258 282357.925371 230889.470922 1431137.666170 1288516.445037 562362.069913 0.439330 355275.845463 2326.986168 671346.795434 304016.076108 277757.590603 492.088443 3859208.975663 0.000301 0.082684 0.000301 345367.104088 98416.794086 29128105.837885 5443499.425182 864.368299 306365.449460 90124.407967 18395.669448 1815.934197 29707416.376390 56792.012508 2236902.667075 0.000000 776417411.512433 2.633822 0.015484 4.923460 5.053955 5.509133 4.296076 5.651636 5.648455 4.216286 6.910941 5.975638 6.201917 0.106946 1.009568 0.497661 0.831117 7.580300 11.943309 8.892194 26.539293 0.776314 7.090511 8.834544 3.329394 39.141510 5.570480 5.712468 7.750405 7.629365 4.756190 4.960342 5.162676 0.875682 9.304191 5.019411 8.859402 5.995801 5.763894 9.005220 5.303302 13.185793 3.420899 7.068911 4.720066 4.776618 0.175802 0.209595 0.429070 10.193686 7.970542 6.524096 0.272405 1.062777 0.486632 1.071886 1.217466 0.698185 0.698056 5.614046 11.924667 28.280214 6.606393 0.452892 1.284354 0.366428 0.000000 17.501273 5.171080 0.928861 6.753011 3.090869 0.005586 1.028453 0.000000 1.000000 0.000000 0.057497 0.652589 53.134954 27.047404 0.005274 3.244285 0.242210 0.578263 0.000121 0.493028 0.003773 37.151948 1.000000 2.357366 0.005399 0.333876 69.545455 11.663337 1201.703598 0.150281
1.460000e+003 18500.455565 25441.690116 440199.825247 15204.356316 73032.458573 17552.828629 211522.900865 130004.691693 37155.007927 28214.817017 248651.604281 4383.565829 153.896704 2235.988640 466.751676 17.057575 45720.613581 170207.988589 22515.784119 1899247.123833 2374.900347 34934.877377 2975406.446848 472436.718337 28375.563743 1469638.320015 424726.884628 7327.801057 67283.882412 2424.372424 1097869.246033 379500.087988 25.685611 4559.660871 11355.367122 3774.231169 39976.689514 4665.298179 2794746.479428 4724135.567143 1282341.602233 2341478.006920 128811.657674 17992.698773 5862.672524 590.311979 350.182784 1556.141912 1438868.828487 1125252.601492 1287737.630454 493.212549 2227.155294 519.669213 25675.419263 117968.398467 9406.478796 5374.703951 14073.572877 393844.203137 372791.040949 207159.143886 1327005.761103 1215088.060117 508172.192255 0.283648 320699.920211 2540.989495 633268.524439 402230.892582 388869.209340 354.102854 3899928.965899 0.000301 0.082975 0.000301 328267.524757 95523.503605 30533101.943694 6241783.232995 733.596089 482687.429474 93717.188972 18623.512356 2132.864107 30217178.158879 42515.104558 2328876.633194 0.000000 774676689.586360 2.784863 0.015107 5.487497 5.631802 5.920991 4.489799 5.899569 6.056074 4.573265 7.750005 6.391819 6.689673 0.095384 0.984862 0.472901 0.851595 8.058842 12.721207 9.609235 28.611230 0.753372 7.487131 9.517318 3.791783 44.337907 5.926883 6.167000 8.547359 8.298732 5.199566 5.366916 5.561662 0.945796 10.232516 5.491539 9.805667 6.447546 6.188701 9.704075 5.653545 14.415050 3.700463 7.472831 5.024380 5.052282 0.205032 0.244579 0.500624 11.177352 8.596190 7.068473 0.272455 1.062784 0.649910 1.425505 1.627295 0.783149 0.782988 6.036813 14.276274 37.337753 5.927402 0.419939 1.211163 0.331119 0.000000 15.798026 5.646643 0.876177 8.934624 4.327313 0.004020 1.039305 0.000000 1.000000 0.000000 0.054650 0.633404 55.697922 31.013879 0.004476 5.111463 0.251866 0.585425 0.000142 0.501488 0.002824 38.679513 1.000000 2.352081 0.006437 0.268487 67.045455 12.972997 1598.466211 0.138003
1.533000e+003 12459.764685 25017.561018 482857.607142 16653.165899 77827.165110 18595.485996 184594.204441 138258.830629 39634.576302 31144.175257 263400.467874 4663.185216 151.431506 2396.222865 502.659768 17.471970 48227.299371 180082.986894 24096.945572 2210480.080536 2398.124117 27811.793369 2410461.482125 523180.973226 31539.641777 1170480.841861 454439.781934 7832.976506 71816.142268 2630.219745 1176391.305292 406893.420608 27.276108 4901.320626 12278.025241 4160.816284 31040.592221 3658.092543 2221841.725313 3785175.298656 1033508.604555 2262605.486019 135323.099447 19006.302333 6160.702245 497.736318 295.630490 1312.017286 1561679.359947 1203908.673247 1377035.341516 327.533281 2227.171202 464.244590 24281.673989 112538.674051 8441.704032 4823.337564 11487.909706 356464.341061 326400.245110 186656.667271 1224003.986441 1143430.437782 457729.212020 0.188766 286681.315950 2800.112206 592742.446662 370078.473144 352181.379885 243.404790 3941503.984725 0.000301 0.083299 0.000301 313160.560583 92499.578527 32764895.437909 5843951.338309 654.895905 751578.163761 97469.173286 18753.117172 2460.319449 30741967.403649 48925.177291 2464686.790384 0.000000 773587709.852944 1.875561 0.014855 6.019265 6.168452 6.309714 4.756498 5.148503 6.440580 4.878465 8.554637 6.770952 7.116394 0.093856 1.055439 0.509282 0.872283 8.500677 13.459257 10.284039 33.299803 0.760739 5.960535 7.710250 4.199057 49.281900 4.720415 6.598429 9.136611 8.857737 5.641048 5.750769 5.963118 1.004361 10.999248 5.937744 10.810037 5.006309 4.852603 7.714803 4.529857 11.617870 3.575814 7.850583 5.307424 5.309115 0.172878 0.206478 0.422087 12.131363 9.197071 7.558633 0.180932 1.062792 0.580595 1.348124 1.552396 0.702825 0.702665 4.927701 12.921309 32.691375 5.340769 0.387343 1.139737 0.298251 0.000000 14.122232 6.222472 0.820106 8.220433 3.919053 0.002763 1.050384 0.000000 1.000000 0.000000 0.052135 0.613352 59.769118 29.037151 0.003996 7.958906 0.261949 0.589499 0.000163 0.510198 0.003250 40.935137 1.000000 2.348775 0.005039 0.316208 61.318182 14.498112 1511.612765 0.126307
