"","SOURCE","YEAR","COMNAME","BIOMASS"
"2125","NMFS_Trawl",2015,"american plaice",690
"2126","NMFS_Trawl",2015,"atlantic cod",1895
"2127","NMFS_Trawl",2015,"atlantic croaker",3207
"2128","NMFS_Trawl",2015,"atlantic halibut",201
"2129","NMFS_Trawl",2015,"atlantic herring",1533
"2130","NMFS_Trawl",2015,"atlantic mackerel",4755
"2131","NMFS_Trawl",2015,"atlantic menhaden",36
"2132","NMFS_Trawl",2015,"atlantic surfclam",1
"2133","NMFS_Trawl",2015,"atlantic wolffish",34
"2134","NMFS_Trawl",2015,"barndoor skate",729
"2135","NMFS_Trawl",2015,"black sea bass",134
"2136","NMFS_Trawl",2015,"bluefish",208
"2137","NMFS_Trawl",2015,"butterfish",4701
"2138","NMFS_Trawl",2015,"clearnose skate",265
"2139","NMFS_Trawl",2015,"goosefish",293
"2140","NMFS_Trawl",2015,"haddock",37097
"2141","NMFS_Trawl",2015,"little skate",2455
"2142","NMFS_Trawl",2015,"longfin squid",3008
"2143","NMFS_Trawl",2015,"northern shortfin squid",343
"2144","NMFS_Trawl",2015,"northern shrimp",80
"2145","NMFS_Trawl",2015,"ocean pout",63
"2146","NMFS_Trawl",2015,"ocean quahog",0
"2147","NMFS_Trawl",2015,"pollock",1176
"2148","NMFS_Trawl",2015,"red hake",1466
"2149","NMFS_Trawl",2015,"sandbar shark",24
"2150","NMFS_Trawl",2015,"scup",2525
"2151","NMFS_Trawl",2015,"sea scallop",1792
"2152","NMFS_Trawl",2015,"silver hake",4141
"2153","NMFS_Trawl",2015,"smooth skate",93
"2154","NMFS_Trawl",2015,"spiny dogfish",36744
"2155","NMFS_Trawl",2015,"striped bass",10
"2156","NMFS_Trawl",2015,"summer flounder",499
"2157","NMFS_Trawl",2015,"tautog",0
"2158","NMFS_Trawl",2015,"thorny skate",117
"2159","NMFS_Trawl",2015,"weakfish",60
"2160","NMFS_Trawl",2015,"white hake",627
"2161","NMFS_Trawl",2015,"windowpane",172
"2162","NMFS_Trawl",2015,"winter flounder",716
"2163","NMFS_Trawl",2015,"winter skate",3362
"2164","NMFS_Trawl",2015,"witch flounder",146
"2165","NMFS_Trawl",2015,"yellowtail flounder",308
"2166","NMFS_Trawl",2016,"acadian redfish",7399
"2167","NMFS_Trawl",2016,"american lobster",3863
"2168","NMFS_Trawl",2016,"american plaice",962
"2169","NMFS_Trawl",2016,"atlantic cod",1737
"2170","NMFS_Trawl",2016,"atlantic croaker",1916
"2171","NMFS_Trawl",2016,"atlantic halibut",145
"2172","NMFS_Trawl",2016,"atlantic herring",5488
"2173","NMFS_Trawl",2016,"atlantic mackerel",3518
"2174","NMFS_Trawl",2016,"atlantic menhaden",43
"2175","NMFS_Trawl",2016,"atlantic surfclam",2
"2176","NMFS_Trawl",2016,"atlantic wolffish",37
"2177","NMFS_Trawl",2016,"barndoor skate",464
"2178","NMFS_Trawl",2016,"black drum",8
"2179","NMFS_Trawl",2016,"black sea bass",165
"2180","NMFS_Trawl",2016,"bluefish",232
"2181","NMFS_Trawl",2016,"butterfish",1683
"2182","NMFS_Trawl",2016,"clearnose skate",104
"2183","NMFS_Trawl",2016,"goosefish",387
"2184","NMFS_Trawl",2016,"haddock",35991
"2185","NMFS_Trawl",2016,"little skate",1930
"2186","NMFS_Trawl",2016,"longfin squid",2888
"2187","NMFS_Trawl",2016,"northern shortfin squid",987
"2188","NMFS_Trawl",2016,"northern shrimp",101
"2189","NMFS_Trawl",2016,"ocean pout",152
"2190","NMFS_Trawl",2016,"ocean quahog",1
"2191","NMFS_Trawl",2016,"pollock",1223
"2192","NMFS_Trawl",2016,"red drum",21
"2193","NMFS_Trawl",2016,"red hake",1328
"2194","NMFS_Trawl",2016,"sandbar shark",117
"2195","NMFS_Trawl",2016,"scup",2946
"2196","NMFS_Trawl",2016,"sea scallop",2866
"2197","NMFS_Trawl",2016,"silver hake",4659
"2198","NMFS_Trawl",2016,"smooth skate",94
"2199","NMFS_Trawl",2016,"spiny dogfish",96839
"2200","NMFS_Trawl",2016,"striped bass",151
"2201","NMFS_Trawl",2016,"summer flounder",368
"2202","NMFS_Trawl",2016,"tautog",5
"2203","NMFS_Trawl",2016,"thorny skate",89
"2204","NMFS_Trawl",2016,"weakfish",173
"2205","NMFS_Trawl",2016,"white hake",812
"2206","NMFS_Trawl",2016,"windowpane",164
"2207","NMFS_Trawl",2016,"winter flounder",909
"2208","NMFS_Trawl",2016,"winter skate",3620
"2209","NMFS_Trawl",2016,"witch flounder",149
"2210","NMFS_Trawl",2016,"yellowtail flounder",517
"2211","NMFS_Trawl",2017,"acadian redfish",4589
"2212","NMFS_Trawl",2017,"american lobster",2929
"2213","NMFS_Trawl",2017,"american plaice",482
"2214","NMFS_Trawl",2017,"atlantic cod",1499
"2215","NMFS_Trawl",2017,"atlantic croaker",20
"2216","NMFS_Trawl",2017,"atlantic halibut",44
"2217","NMFS_Trawl",2017,"atlantic herring",1873
"2218","NMFS_Trawl",2017,"atlantic mackerel",7196
"2219","NMFS_Trawl",2017,"atlantic menhaden",37
"2220","NMFS_Trawl",2017,"atlantic surfclam",0
"2221","NMFS_Trawl",2017,"atlantic wolffish",56
"2222","NMFS_Trawl",2017,"barndoor skate",850
"2223","NMFS_Trawl",2017,"black sea bass",171
"2224","NMFS_Trawl",2017,"bluefish",98
"2225","NMFS_Trawl",2017,"butterfish",828
"2226","NMFS_Trawl",2017,"clearnose skate",80
"2227","NMFS_Trawl",2017,"goosefish",423
"2228","NMFS_Trawl",2017,"haddock",21604
"2229","NMFS_Trawl",2017,"little skate",2110
"2230","NMFS_Trawl",2017,"longfin squid",738
"2231","NMFS_Trawl",2017,"northern shortfin squid",154
"2232","NMFS_Trawl",2017,"northern shrimp",90
"2233","NMFS_Trawl",2017,"ocean pout",64
"2234","NMFS_Trawl",2017,"ocean quahog",1
"2235","NMFS_Trawl",2017,"pollock",975
"2236","NMFS_Trawl",2017,"red drum",15
"2237","NMFS_Trawl",2017,"red hake",857
"2238","NMFS_Trawl",2017,"scup",715
"2239","NMFS_Trawl",2017,"sea scallop",915
"2240","NMFS_Trawl",2017,"silver hake",2808
"2241","NMFS_Trawl",2017,"smooth skate",73
"2242","NMFS_Trawl",2017,"spiny dogfish",46833
"2243","NMFS_Trawl",2017,"striped bass",111
"2244","NMFS_Trawl",2017,"summer flounder",164
"2245","NMFS_Trawl",2017,"thorny skate",70
"2246","NMFS_Trawl",2017,"weakfish",21
"2247","NMFS_Trawl",2017,"white hake",725
"2248","NMFS_Trawl",2017,"windowpane",88
"2249","NMFS_Trawl",2017,"winter flounder",424
"2250","NMFS_Trawl",2017,"winter skate",3678
"2251","NMFS_Trawl",2017,"witch flounder",135
"2252","NMFS_Trawl",2017,"yellowtail flounder",324
"2253","NMFS_Trawl",2018,"acadian redfish",2163
"2254","NMFS_Trawl",2018,"american lobster",2491
"2255","NMFS_Trawl",2018,"american plaice",337
"2256","NMFS_Trawl",2018,"atlantic cod",537
"2257","NMFS_Trawl",2018,"atlantic croaker",1803
"2258","NMFS_Trawl",2018,"atlantic halibut",119
"2259","NMFS_Trawl",2018,"atlantic herring",346
"2260","NMFS_Trawl",2018,"atlantic mackerel",1020
"2261","NMFS_Trawl",2018,"atlantic menhaden",10
"2262","NMFS_Trawl",2018,"atlantic surfclam",0
"2263","NMFS_Trawl",2018,"atlantic wolffish",21
"2264","NMFS_Trawl",2018,"barndoor skate",758
"2265","NMFS_Trawl",2018,"black drum",713
"2266","NMFS_Trawl",2018,"black sea bass",170
"2267","NMFS_Trawl",2018,"bluefish",175
"2268","NMFS_Trawl",2018,"butterfish",3757
"2269","NMFS_Trawl",2018,"clearnose skate",169
"2270","NMFS_Trawl",2018,"goosefish",370
"2271","NMFS_Trawl",2018,"haddock",10896
"2272","NMFS_Trawl",2018,"little skate",1622
"2273","NMFS_Trawl",2018,"longfin squid",1682
"2274","NMFS_Trawl",2018,"northern shortfin squid",1234
"2275","NMFS_Trawl",2018,"northern shrimp",162
"2276","NMFS_Trawl",2018,"ocean pout",59
"2277","NMFS_Trawl",2018,"ocean quahog",1
"2278","NMFS_Trawl",2018,"pollock",840
"2279","NMFS_Trawl",2018,"red drum",14
"2280","NMFS_Trawl",2018,"red hake",890
"2281","NMFS_Trawl",2018,"sandbar shark",17
"2282","NMFS_Trawl",2018,"scup",976
"2283","NMFS_Trawl",2018,"sea scallop",845
"2284","NMFS_Trawl",2018,"silver hake",2004
"2285","NMFS_Trawl",2018,"smooth skate",38
"2286","NMFS_Trawl",2018,"spiny dogfish",41984
"2287","NMFS_Trawl",2018,"striped bass",330
"2288","NMFS_Trawl",2018,"summer flounder",343
"2289","NMFS_Trawl",2018,"tautog",1
"2290","NMFS_Trawl",2018,"thorny skate",59
"2291","NMFS_Trawl",2018,"weakfish",513
"2292","NMFS_Trawl",2018,"white hake",377
"2293","NMFS_Trawl",2018,"windowpane",122
"2294","NMFS_Trawl",2018,"winter flounder",511
"2295","NMFS_Trawl",2018,"winter skate",3844
"2296","NMFS_Trawl",2018,"witch flounder",99
"2297","NMFS_Trawl",2018,"yellowtail flounder",256
"2298","NMFS_Trawl",2019,"acadian redfish",2317
"2299","NMFS_Trawl",2019,"american lobster",2542
"2300","NMFS_Trawl",2019,"american plaice",289
"2301","NMFS_Trawl",2019,"atlantic cod",808
"2302","NMFS_Trawl",2019,"atlantic croaker",1459
"2303","NMFS_Trawl",2019,"atlantic halibut",155
"2304","NMFS_Trawl",2019,"atlantic herring",725
"2305","NMFS_Trawl",2019,"atlantic mackerel",2941
"2306","NMFS_Trawl",2019,"atlantic menhaden",31
"2307","NMFS_Trawl",2019,"atlantic surfclam",0
"2308","NMFS_Trawl",2019,"atlantic wolffish",27
"2309","NMFS_Trawl",2019,"barndoor skate",722
"2310","NMFS_Trawl",2019,"black sea bass",176
"2311","NMFS_Trawl",2019,"bluefish",150
"2312","NMFS_Trawl",2019,"butterfish",1209
"2313","NMFS_Trawl",2019,"clearnose skate",207
"2314","NMFS_Trawl",2019,"goosefish",446
"2315","NMFS_Trawl",2019,"haddock",10892
"2316","NMFS_Trawl",2019,"little skate",2052
"2317","NMFS_Trawl",2019,"longfin squid",2649
"2318","NMFS_Trawl",2019,"northern shortfin squid",827
"2319","NMFS_Trawl",2019,"ocean pout",51
"2320","NMFS_Trawl",2019,"ocean quahog",0
"2321","NMFS_Trawl",2019,"pollock",331
"2322","NMFS_Trawl",2019,"red hake",1041
"2323","NMFS_Trawl",2019,"sandbar shark",35
"2324","NMFS_Trawl",2019,"scup",823
"2325","NMFS_Trawl",2019,"sea scallop",561
"2326","NMFS_Trawl",2019,"silver hake",2933
"2327","NMFS_Trawl",2019,"smooth skate",71
"2328","NMFS_Trawl",2019,"spiny dogfish",74253
"2329","NMFS_Trawl",2019,"striped bass",33
"2330","NMFS_Trawl",2019,"summer flounder",397
"2331","NMFS_Trawl",2019,"tautog",1
"2332","NMFS_Trawl",2019,"thorny skate",68
"2333","NMFS_Trawl",2019,"weakfish",199
"2334","NMFS_Trawl",2019,"white hake",748
"2335","NMFS_Trawl",2019,"windowpane",156
"2336","NMFS_Trawl",2019,"winter flounder",492
"2337","NMFS_Trawl",2019,"winter skate",4821
"2338","NMFS_Trawl",2019,"witch flounder",133
"2339","NMFS_Trawl",2019,"yellowtail flounder",322
"2340","NMFS_Trawl",2020,"american lobster",3
"2341","NMFS_Trawl",2020,"atlantic cod",1
"2342","NMFS_Trawl",2020,"atlantic croaker",20
"2343","NMFS_Trawl",2020,"atlantic herring",2
"2344","NMFS_Trawl",2020,"atlantic mackerel",73
"2345","NMFS_Trawl",2020,"atlantic menhaden",17
"2346","NMFS_Trawl",2020,"atlantic surfclam",2
"2347","NMFS_Trawl",2020,"barndoor skate",44
"2348","NMFS_Trawl",2020,"black drum",31
"2349","NMFS_Trawl",2020,"black sea bass",208
"2350","NMFS_Trawl",2020,"bluefish",35
"2351","NMFS_Trawl",2020,"butterfish",55
"2352","NMFS_Trawl",2020,"clearnose skate",75
"2353","NMFS_Trawl",2020,"goosefish",37
"2354","NMFS_Trawl",2020,"little skate",575
"2355","NMFS_Trawl",2020,"longfin squid",530
"2356","NMFS_Trawl",2020,"northern shortfin squid",25
"2357","NMFS_Trawl",2020,"ocean pout",4
"2358","NMFS_Trawl",2020,"ocean quahog",0
"2359","NMFS_Trawl",2020,"red hake",10
"2360","NMFS_Trawl",2020,"sandbar shark",164
"2361","NMFS_Trawl",2020,"scup",568
"2362","NMFS_Trawl",2020,"sea scallop",31
"2363","NMFS_Trawl",2020,"silver hake",166
"2364","NMFS_Trawl",2020,"spiny dogfish",23438
"2365","NMFS_Trawl",2020,"striped bass",34
"2366","NMFS_Trawl",2020,"summer flounder",114
"2367","NMFS_Trawl",2020,"weakfish",84
"2368","NMFS_Trawl",2020,"windowpane",12
"2369","NMFS_Trawl",2020,"winter flounder",11
"2370","NMFS_Trawl",2020,"winter skate",119
"2371","NMFS_Trawl",2020,"witch flounder",1
"2372","CT-DEEP",1984,"american lobster",0
"2373","CT-DEEP",1984,"atlantic herring",0
"2374","CT-DEEP",1984,"atlantic mackerel",0
"2375","CT-DEEP",1984,"atlantic menhaden",0
"2376","CT-DEEP",1984,"black sea bass",0
"2377","CT-DEEP",1984,"bluefish",0
"2378","CT-DEEP",1984,"butterfish",0
"2379","CT-DEEP",1984,"goosefish",0
"2380","CT-DEEP",1984,"little skate",0
"2381","CT-DEEP",1984,"ocean pout",0
"2382","CT-DEEP",1984,"pollock",0
"2383","CT-DEEP",1984,"red hake",0
"2384","CT-DEEP",1984,"scup",0
"2385","CT-DEEP",1984,"silver hake",0
"2386","CT-DEEP",1984,"spiny dogfish",0
"2387","CT-DEEP",1984,"striped bass",0
"2388","CT-DEEP",1984,"summer flounder",0
"2389","CT-DEEP",1984,"tautog",0
"2390","CT-DEEP",1984,"weakfish",0
"2391","CT-DEEP",1984,"windowpane",0
"2392","CT-DEEP",1984,"winter flounder",0
"2393","CT-DEEP",1984,"winter skate",0
"2394","CT-DEEP",1985,"american lobster",0
"2395","CT-DEEP",1985,"atlantic herring",0
"2396","CT-DEEP",1985,"atlantic mackerel",0
"2397","CT-DEEP",1985,"atlantic menhaden",0
"2398","CT-DEEP",1985,"black sea bass",0
"2399","CT-DEEP",1985,"bluefish",0
"2400","CT-DEEP",1985,"butterfish",0
"2401","CT-DEEP",1985,"goosefish",0
"2402","CT-DEEP",1985,"little skate",0
"2403","CT-DEEP",1985,"ocean pout",0
"2404","CT-DEEP",1985,"red hake",0
"2405","CT-DEEP",1985,"scup",0
"2406","CT-DEEP",1985,"silver hake",0
"2407","CT-DEEP",1985,"spiny dogfish",0
"2408","CT-DEEP",1985,"striped bass",0
"2409","CT-DEEP",1985,"summer flounder",0
"2410","CT-DEEP",1985,"tautog",0
"2411","CT-DEEP",1985,"weakfish",0
"2412","CT-DEEP",1985,"windowpane",0
"2413","CT-DEEP",1985,"winter flounder",0
"2414","CT-DEEP",1985,"winter skate",0
"2415","CT-DEEP",1986,"american lobster",0
"2416","CT-DEEP",1986,"atlantic herring",0
"2417","CT-DEEP",1986,"atlantic mackerel",0
"2418","CT-DEEP",1986,"atlantic menhaden",0
"2419","CT-DEEP",1986,"black sea bass",0
"2420","CT-DEEP",1986,"bluefish",0
"2421","CT-DEEP",1986,"butterfish",0
"2422","CT-DEEP",1986,"clearnose skate",0
"2423","CT-DEEP",1986,"goosefish",0
"2424","CT-DEEP",1986,"little skate",0
"2425","CT-DEEP",1986,"longfin squid",0
"2426","CT-DEEP",1986,"ocean pout",0
"2427","CT-DEEP",1986,"pollock",0
"2428","CT-DEEP",1986,"red hake",0
"2429","CT-DEEP",1986,"scup",0
"2430","CT-DEEP",1986,"silver hake",0
"2431","CT-DEEP",1986,"spiny dogfish",0
"2432","CT-DEEP",1986,"striped bass",0
"2433","CT-DEEP",1986,"summer flounder",0
"2434","CT-DEEP",1986,"tautog",0
"2435","CT-DEEP",1986,"weakfish",0
"2436","CT-DEEP",1986,"windowpane",0
"2437","CT-DEEP",1986,"winter flounder",0
"2438","CT-DEEP",1986,"winter skate",0
"2439","CT-DEEP",1987,"american lobster",0
"2440","CT-DEEP",1987,"atlantic herring",0
"2441","CT-DEEP",1987,"atlantic mackerel",0
"2442","CT-DEEP",1987,"atlantic menhaden",0
"2443","CT-DEEP",1987,"black sea bass",0
"2444","CT-DEEP",1987,"bluefish",0
"2445","CT-DEEP",1987,"butterfish",0
"2446","CT-DEEP",1987,"clearnose skate",0
"2447","CT-DEEP",1987,"goosefish",0
"2448","CT-DEEP",1987,"little skate",0
"2449","CT-DEEP",1987,"longfin squid",0
"2450","CT-DEEP",1987,"northern shortfin squid",0
"2451","CT-DEEP",1987,"ocean pout",0
"2452","CT-DEEP",1987,"pollock",0
"2453","CT-DEEP",1987,"red hake",0
"2454","CT-DEEP",1987,"scup",0
"2455","CT-DEEP",1987,"silver hake",0
"2456","CT-DEEP",1987,"spiny dogfish",0
"2457","CT-DEEP",1987,"striped bass",0
"2458","CT-DEEP",1987,"summer flounder",0
"2459","CT-DEEP",1987,"tautog",0
"2460","CT-DEEP",1987,"weakfish",0
"2461","CT-DEEP",1987,"windowpane",0
"2462","CT-DEEP",1987,"winter flounder",0
"2463","CT-DEEP",1987,"winter skate",0
"2464","CT-DEEP",1988,"american lobster",0
"2465","CT-DEEP",1988,"atlantic herring",0
"2466","CT-DEEP",1988,"atlantic mackerel",0
"2467","CT-DEEP",1988,"atlantic menhaden",0
"2468","CT-DEEP",1988,"black sea bass",0
"2469","CT-DEEP",1988,"bluefish",0
"2470","CT-DEEP",1988,"butterfish",0
"2471","CT-DEEP",1988,"clearnose skate",0
"2472","CT-DEEP",1988,"goosefish",0
"2473","CT-DEEP",1988,"little skate",0
"2474","CT-DEEP",1988,"longfin squid",0
"2475","CT-DEEP",1988,"ocean pout",0
"2476","CT-DEEP",1988,"pollock",0
"2477","CT-DEEP",1988,"red hake",0
"2478","CT-DEEP",1988,"scup",0
"2479","CT-DEEP",1988,"silver hake",0
"2480","CT-DEEP",1988,"spiny dogfish",0
"2481","CT-DEEP",1988,"striped bass",0
"2482","CT-DEEP",1988,"summer flounder",0
"2483","CT-DEEP",1988,"tautog",0
"2484","CT-DEEP",1988,"weakfish",0
"2485","CT-DEEP",1988,"windowpane",0
"2486","CT-DEEP",1988,"winter flounder",0
"2487","CT-DEEP",1988,"winter skate",0
"2488","CT-DEEP",1988,"yellowtail flounder",0
"2489","CT-DEEP",1989,"american lobster",0
"2490","CT-DEEP",1989,"atlantic herring",0
"2491","CT-DEEP",1989,"atlantic mackerel",0
"2492","CT-DEEP",1989,"atlantic menhaden",0
"2493","CT-DEEP",1989,"black sea bass",0
"2494","CT-DEEP",1989,"bluefish",0
"2495","CT-DEEP",1989,"butterfish",0
"2496","CT-DEEP",1989,"clearnose skate",0
"2497","CT-DEEP",1989,"goosefish",0
"2498","CT-DEEP",1989,"little skate",0
"2499","CT-DEEP",1989,"longfin squid",0
"2500","CT-DEEP",1989,"ocean pout",0
"2501","CT-DEEP",1989,"pollock",0
"2502","CT-DEEP",1989,"red hake",0
"2503","CT-DEEP",1989,"scup",0
"2504","CT-DEEP",1989,"silver hake",0
"2505","CT-DEEP",1989,"spiny dogfish",0
"2506","CT-DEEP",1989,"striped bass",0
"2507","CT-DEEP",1989,"summer flounder",0
"2508","CT-DEEP",1989,"tautog",0
"2509","CT-DEEP",1989,"weakfish",0
"2510","CT-DEEP",1989,"windowpane",0
"2511","CT-DEEP",1989,"winter flounder",0
"2512","CT-DEEP",1989,"winter skate",0
"2513","CT-DEEP",1990,"american lobster",0
"2514","CT-DEEP",1990,"atlantic cod",0
"2515","CT-DEEP",1990,"atlantic herring",0
"2516","CT-DEEP",1990,"atlantic mackerel",0
"2517","CT-DEEP",1990,"atlantic menhaden",0
"2518","CT-DEEP",1990,"black sea bass",0
"2519","CT-DEEP",1990,"bluefish",0
"2520","CT-DEEP",1990,"butterfish",0
"2521","CT-DEEP",1990,"clearnose skate",0
"2522","CT-DEEP",1990,"goosefish",0
"2523","CT-DEEP",1990,"little skate",0
"2524","CT-DEEP",1990,"longfin squid",0
"2525","CT-DEEP",1990,"ocean pout",0
"2526","CT-DEEP",1990,"red hake",0
"2527","CT-DEEP",1990,"sandbar shark",0
"2528","CT-DEEP",1990,"scup",0
"2529","CT-DEEP",1990,"silver hake",0
"2530","CT-DEEP",1990,"spiny dogfish",0
"2531","CT-DEEP",1990,"striped bass",0
"2532","CT-DEEP",1990,"summer flounder",0
"2533","CT-DEEP",1990,"tautog",0
"2534","CT-DEEP",1990,"weakfish",0
"2535","CT-DEEP",1990,"windowpane",0
"2536","CT-DEEP",1990,"winter flounder",0
"2537","CT-DEEP",1990,"winter skate",0
"2538","CT-DEEP",1990,"yellowtail flounder",0
"2539","CT-DEEP",1991,"american lobster",0
"2540","CT-DEEP",1991,"atlantic herring",0
"2541","CT-DEEP",1991,"atlantic mackerel",0
"2542","CT-DEEP",1991,"atlantic menhaden",0
"2543","CT-DEEP",1991,"black sea bass",0
"2544","CT-DEEP",1991,"bluefish",0
"2545","CT-DEEP",1991,"butterfish",0
"2546","CT-DEEP",1991,"clearnose skate",0
"2547","CT-DEEP",1991,"goosefish",0
"2548","CT-DEEP",1991,"little skate",0
"2549","CT-DEEP",1991,"longfin squid",0
"2550","CT-DEEP",1991,"ocean pout",0
"2551","CT-DEEP",1991,"red hake",0
"2552","CT-DEEP",1991,"scup",0
"2553","CT-DEEP",1991,"silver hake",0
"2554","CT-DEEP",1991,"spiny dogfish",0
"2555","CT-DEEP",1991,"striped bass",0
"2556","CT-DEEP",1991,"summer flounder",0
"2557","CT-DEEP",1991,"tautog",0
"2558","CT-DEEP",1991,"weakfish",0
"2559","CT-DEEP",1991,"windowpane",0
"2560","CT-DEEP",1991,"winter flounder",0
"2561","CT-DEEP",1991,"winter skate",0
"2562","CT-DEEP",1992,"american lobster",13975
"2563","CT-DEEP",1992,"atlantic herring",5401
"2564","CT-DEEP",1992,"atlantic mackerel",10
"2565","CT-DEEP",1992,"atlantic menhaden",516
"2566","CT-DEEP",1992,"black sea bass",18
"2567","CT-DEEP",1992,"bluefish",23594
"2568","CT-DEEP",1992,"butterfish",11296
"2569","CT-DEEP",1992,"clearnose skate",103
"2570","CT-DEEP",1992,"goosefish",25
"2571","CT-DEEP",1992,"little skate",12558
"2572","CT-DEEP",1992,"longfin squid",7783
"2573","CT-DEEP",1992,"ocean pout",77
"2574","CT-DEEP",1992,"red hake",1205
"2575","CT-DEEP",1992,"scup",7909
"2576","CT-DEEP",1992,"silver hake",202
"2577","CT-DEEP",1992,"spiny dogfish",217
"2578","CT-DEEP",1992,"striped bass",723
"2579","CT-DEEP",1992,"summer flounder",1349
"2580","CT-DEEP",1992,"tautog",3958
"2581","CT-DEEP",1992,"weakfish",894
"2582","CT-DEEP",1992,"windowpane",2402
"2583","CT-DEEP",1992,"winter flounder",11621
"2584","CT-DEEP",1992,"winter skate",1044
"2585","CT-DEEP",1993,"american lobster",25797
"2586","CT-DEEP",1993,"atlantic croaker",25
"2587","CT-DEEP",1993,"atlantic herring",8851
"2588","CT-DEEP",1993,"atlantic mackerel",13
"2589","CT-DEEP",1993,"atlantic menhaden",1012
"2590","CT-DEEP",1993,"black sea bass",64
"2591","CT-DEEP",1993,"bluefish",19966
"2592","CT-DEEP",1993,"butterfish",12251
"2593","CT-DEEP",1993,"clearnose skate",95
"2594","CT-DEEP",1993,"goosefish",5
"2595","CT-DEEP",1993,"little skate",22981
"2596","CT-DEEP",1993,"longfin squid",13816
"2597","CT-DEEP",1993,"ocean pout",155
"2598","CT-DEEP",1993,"red hake",2364
"2599","CT-DEEP",1993,"scup",7626
"2600","CT-DEEP",1993,"silver hake",219
"2601","CT-DEEP",1993,"spiny dogfish",584
"2602","CT-DEEP",1993,"striped bass",1878
"2603","CT-DEEP",1993,"summer flounder",1823
"2604","CT-DEEP",1993,"tautog",3056
"2605","CT-DEEP",1993,"weakfish",1158
"2606","CT-DEEP",1993,"windowpane",5204
"2607","CT-DEEP",1993,"winter flounder",16793
"2608","CT-DEEP",1993,"winter skate",2164
"2609","CT-DEEP",1994,"american lobster",18697
"2610","CT-DEEP",1994,"atlantic croaker",3
"2611","CT-DEEP",1994,"atlantic herring",7234
"2612","CT-DEEP",1994,"atlantic mackerel",9
"2613","CT-DEEP",1994,"atlantic menhaden",878
"2614","CT-DEEP",1994,"black sea bass",110
"2615","CT-DEEP",1994,"bluefish",22274
"2616","CT-DEEP",1994,"butterfish",9547
"2617","CT-DEEP",1994,"clearnose skate",18
"2618","CT-DEEP",1994,"goosefish",20
"2619","CT-DEEP",1994,"little skate",26613
"2620","CT-DEEP",1994,"longfin squid",8862
"2621","CT-DEEP",1994,"ocean pout",91
"2622","CT-DEEP",1994,"red hake",612
"2623","CT-DEEP",1994,"scup",7719
"2624","CT-DEEP",1994,"silver hake",1177
"2625","CT-DEEP",1994,"spiny dogfish",1870
"2626","CT-DEEP",1994,"striped bass",1833
"2627","CT-DEEP",1994,"summer flounder",1613
"2628","CT-DEEP",1994,"tautog",2551
"2629","CT-DEEP",1994,"weakfish",3328
"2630","CT-DEEP",1994,"windowpane",5711
"2631","CT-DEEP",1994,"winter flounder",18242
"2632","CT-DEEP",1994,"winter skate",1221
"2633","CT-DEEP",1995,"american lobster",19133
