"pred.names","MAK","HER","WHK","BLF","WPF","SUF","WIF","WTF","FOU","HAL","PLA","FLA","BFT","TUN","BIL","MPF","BUT","BPF","ANC","GOO","MEN","FDE","COD","SHK","OHK","POL","RHK","BSB","SCU","TYL","RED","OPT","SAL","DRM","STB","TAU","WOL","SDF","FDF","HAD","YTF","DOG","SMO","SSH","DSH","BLS","POR","PSH","WSK","LSK","SK","SB","PIN","REP","RWH","BWH","SWH","TWH","INV","LSQ","ISQ","SCA","QHG","CLA","BFF","BG","LOB","RCB","BMS","NSH","OSH","ZL","BD","MA","MB","SG","BC","ZG","PL","DF","PS","ZM","ZS","PB","BB","BO","DL","DR","DC","DLsed","DRsed","DCsed"
"1SK2","0.02","0.009","0","0","0.09","0.045","0.09","0.09","0.09","0","0.09","0.09","0","0","0","0.06","0.075","0.075","0.075","0","0.035","0.07","0.09","0.103125","0.09","0.05","0.18","0.09","0.144","0.05","0.12","0.09","0","0.06","0.05","0.05","0.045","0.18","0.09","0.09","0.135","0","0","0","0","0","0","0","0.3","0.03","0.126","0","0","0","0","0","0","0","0.1","0.054","0.12","0.001","5e-04","5e-04","0.001","0.01","1e-04","0.002","0.0045","0.12","0.24","5e-05","0.05","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2SK2","0.024","0.009","0","0","0.105","0.05","0.105","0.105","0.105","0","0.105","0.105","0","0","0","0.06","0.075","0.075","0.075","0","0.0375","0.075","0.09","0.11175","0.09","0.05","0.18","0.09","0.144","0.05","0.12","0.09","0","0.06","0.05","0.05","0.045","0.18","0.09","0.05","0.135","0","0","0","0","0","0","0","0.3","0.03","0.126","0","0","0","0","0","0","0","0.1","0.054","0.12","0.001","5e-04","5e-04","0.001","0.01","1e-04","0.0025","0.005","0.12","0.24","5e-05","0.05","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0.2"
"1SB1","0.02","0.01","0.05","0.05","0","0","0","0","0","0","0","0.05","0","0","0","0","0.05","0.05","0.05","0","0.035","0.075","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.005","0.025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08625","0.05625","0.05625","0","0","0","0","0","0.00575","0.00575","0.00575","0.15","0.15","0.000338","0","0","0","0","0","0.05625","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0"
"2SB1","0.02","0.01","0.05","0.05","0","0","0","0","0","0","0","0.05","0","0","0","0","0.05","0.05","0.05","0","0.035","0.075","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.005","0.025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08625","0.05625","0.05625","0","0","0","0","0","0.00575","0.00575","0.00575","0.15","0.15","0.000338","0","0","0","0","0","0.05625","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0"
"1SB2","0.015","0.01","0.05","0.05","0","0","0","0","0","0","0","0.05","0","0","0","0","0.075","0.075","0.075","0","0.0375","0.075","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08625","0.05625","0.05625","0","0","0","0","0","0.00575","0.00575","0.00575","0.15","0.15","0.000338","0","0","0","0","0","0.05625","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0"
"2SB2","0.015","0.01","0.05","0.05","0","0","0","0","0","0","0","0.05","0","0","0","0","0.075","0.075","0.075","0","0.0375","0.075","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08625","0.05625","0.05625","0","0","0","0","0","0.00575","0.00575","0.00575","0.15","0.15","0.000338","0","0","0","0","0","0.05625","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0"
"1PIN1","0.05","0.01","0.1","0.1","0.10125","0.05","0.10125","0.10125","0.10125","0","0.10125","0.10125","0","0","0","0.05","0.06","0.05","0.05","0.05","0.03","0.06","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0.10125","0.10125","0.005","0.050625","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.0675","0.0675","0.0675","0.01125","0.01125","0.00675","0.00675","0.0125","0.015","0.015","0","0","0","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0.0675","0","0","0.0575"
"2PIN1","0.05","0.01","0.1","0.1","0.10125","0.05","0.10125","0.10125","0.10125","0","0.10125","0.10125","0","0","0","0.05","0.06","0.05","0.05","0.05","0.03","0.06","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0.10125","0.10125","0.005","0.050625","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.0675","0.0675","0.0675","0.01125","0.01125","0.00675","0.00675","0.0125","0.015","0.0675","0","0","0","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0.0675","0","0","0.0575"
"1PIN2","0.05","0.01","0.1","0.1","0.10125","0.05","0.10125","0.10125","0.10125","0","0.10125","0.10125","0","0","0","0.05","0.055","0.05","0.05","0.05","0.0275","0.055","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0.10125","0.10125","0.05","0.050625","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.0675","0.0675","0.0675","0.01125","0.01125","0.00675","0.00675","0.01125","0.015","0.015","0","0","0","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0.0675","0","0","0.0575"
"2PIN2","0.05","0.01","0.1","0.1","0.10125","0.05","0.10125","0.10125","0.10125","0","0.10125","0.10125","0","0","0","0.05","0.055","0.05","0.05","0.05","0.0275","0.055","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0.10125","0.10125","0.05","0.050625","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0.10125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.0675","0.0675","0.0675","0.01125","0.01125","0.00675","0.00675","0.01125","0.015","0.015","0","0","0","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0.0675","0","0","0.0575"
"1REP1","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.10125","0.05","0.05","0","0.05","0.0675","0.0675","0.05","0.01","0.005","0.02","0.2","0.2","0","0","0.02","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0.23"
"2REP1","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.10125","0.05","0.05","0","0.05","0.0675","0.0675","0.05","0.01","0.005","0.02","0.2","0.2","0","0","0.02","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0.23"
"1REP2","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.10125","0.05","0.05","0","0.05","0.0675","0.0675","0.05","0.01","0.005","0.02","0.2","0.2","0","0","0.02","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0.23"
"2REP2","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.10125","0.05","0.05","0","0.05","0.0675","0.0675","0.05","0.01","0.005","0.02","0.2","0.2","0","0","0.02","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0.23"
"1RWH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-04","0","0","0","0","0"
"2RWH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-04","0","0","0","0","0"
"1RWH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-04","0","0","0","0","0"
"2RWH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1e-04","0","0","0","0","0"
"1BWH1","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0","0","0","0","0","0","0","0","0.27","0.27","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2BWH1","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0","0","0","0","0","0","0","0","0.27","0.27","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1BWH2","0","0.0325","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0","0","0","0","0","0","0","0","0.27","0.27","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2BWH2","0","0.0325","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0","0","0","0","0","0","0","0","0.27","0.27","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SWH1","0.05","0.01","0.045","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.03","0.055","0.055","0.055","0","0.025","0.055","0.225","0.225","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.005","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.225","0.225","0.225","0.045","0.045","0.045","0.225","0.225","0.225","0","5.63e-06","0","0.225","0.225","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"2SWH1","0.05","0.01","0.045","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.03","0.065","0.065","0.055","0","0.025","0.065","0.225","0.275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.005","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.225","0.225","0.225","0.045","0.045","0.045","0.225","0.225","0.225","0","5.63e-06","0","0.225","0.225","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"1SWH2","0.045","0.025","0.05","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.075","0.055","0.055","0.055","0","0.025","0.055","0.09","0.225","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.05","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.09","0.09","0.09","0.135","0.135","0.135","0.225","0.225","0.225","0","1e-05","0","0.15","0.15","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"2SWH2","0.045","0.025","0.05","0.225","0.12","0.03","0.12","0.12","0.12","0.12","0.12","0.12","0.1","0.12","0.12","0.075","0.065","0.065","0.06","0","0.025","0.065","0.05","0.275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.05","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.09","0.09","0.09","0.135","0.135","0.135","0.225","0.225","0.225","0","1e-05","0","0.15","0.15","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"1TWH1","0.05","0.01","0.045","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.03","0.055","0.055","0.055","0","0.025","0.055","0.225","0.225","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.005","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.225","0.225","0.225","0.045","0.045","0.045","0.225","0.225","0.225","0.05","5.63e-06","0","0.225","0.15","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"2TWH1","0.05","0.01","0.045","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.03","0.065","0.065","0.055","0","0.025","0.065","0.225","0.275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.005","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.225","0.225","0.225","0.045","0.045","0.045","0.225","0.225","0.225","0.05","5.63e-06","0","0.225","0.15","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"1TWH2","0.045","0.025","0.05","0.225","0.1125","0.0275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1","0.1125","0.1125","0.075","0.055","0.055","0.055","0","0.025","0.055","0.09","0.225","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.055","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.09","0.09","0.09","0.135","0.135","0.135","0.225","0.225","0.225","0.05","1e-05","0","0.15","0.225","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"2TWH2","0.045","0.025","0.05","0.225","0.12","0.03","0.12","0.12","0.12","0.12","0.12","0.12","0.1","0.12","0.12","0.075","0.065","0.065","0.06","0","0.025","0.065","0.05","0.275","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.1125","0.055","0.05625","0.1125","0.1125","0.1125","0.1125","0.1125","0","0","0","0.09","0.09","0.09","0.135","0.135","0.135","0.225","0.225","0.225","0.05","1e-05","0","0.15","0.225","0","0","0.1125","0.03375","0.03375","0","0","0","0","0","0.01","0.01125","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.0575"
"1INV1","0.065","0.01","0","0.105","0.09","0.045","0.09","0.09","0.09","0","0.09","0.09","0","0","0","0.15","0.09","0.09","0.05","0","0.03","0.065","0","0","0","0","0","0","0","0","0","0","0","0.025","0.05","0.05","0","0.05","0.05","0.1125","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.0075","0.0075","0","0","0","0.06","0.12","0","0","0.012","0.2","0.2","0.000338","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2INV1","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.09","0.09","0.05","0","0.03","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.0075","0.0075","0","0","0","0.06","0.12","0","0","0.012","0.075","0.075","0.000338","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1INV2","0.065","0.045","0","0.105","0.09","0.045","0.09","0.09","0.09","0","0.09","0.09","0","0","0","0.2","0.09","0.09","0.05","0","0.045","0.045","0","0.1005","0.1005","0.1005","0.1005","0.1005","0.1005","0.1005","0.1005","0.1005","0","0.05025","0.1005","0.1005","0","0.1005","0.1005","0.2","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.0075","0.0075","0","0","0","0.06","0.12","0","0","0.012","0.075","0.075","0.000338","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2INV2","0","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.09","0.09","0.05","0","0.0325","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.0075","0.0075","0","0","0","0.06","0.12","0","0","0.012","0.075","0.075","0.000338","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1LSQ1","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0075","0.025","0.05","0.05","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0","0","0","0.1","0.01","0.005","0.01","0.1","0.1","1e-04","0.01","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0"
"2LSQ1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0075","0.025","0.05","0.035","0","0.01","0.095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0","0","0","0","0.1","0","0","0","0.05","0.05","1e-04","0.01","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0"
"1LSQ2","0.03","0.025","0.0375","0.15","0.08","0.04","0.08","0.08","0.08","0","0.08","0.08","0","0","0","0.075","0.05","0.035","0.035","0","0.025","0.075","0","0.15","0.15","0.15","0.15","0.15","0.15","0.15","0.15","0","0","0.075","0.15","0.15","0","0.15","0.15","0.15","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0.15","0","0","0","0","0.1","0.01","0.01","0.01","0.1","0.1","1e-04","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0"
"2LSQ2","0","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.025","0.035","0.05","0","0.025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0","0","0","0.1","0","0","0","0.1","0.1","1e-04","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0"
"1ISQ1","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0","0","0","0.1","0","0.005","0.015","0.1","0.1","0.00015","0.02","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2ISQ1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0.05","0.05","0.00015","0.02","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1ISQ2","0.075","0.025","0.0375","0.15","0.06","0.03","0.06","0.06","0.06","0","0.06","0.06","0","0","0","0.3","0.075","0.075","0.035","0","0.025","0.075","0.075","0.15","0.15","0.15","0.15","0.15","0.15","0.15","0.15","0.15","0.01","0.075","0.15","0.15","0","0.15","0.15","0.15","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0.15","0","0","0","0","0.2","0","0.015","0.015","0.2","0.2","1e-04","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2ISQ2","0.075","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.075","0.075","0.05","0","0.025","0.075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0","0","0","0.05","0","0","0","0.2","0.2","1e-04","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1NSH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.225","0","0","0","0.225","0.225","0.000394","0.15","0.1","0.1","0","0","0","0.05","0","0","0","0","0","0","0.05625","0.3","0.1","0.25","0.1","0.25","0"
"2NSH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0.225","0.225","0.000394","0.15","0.1","0.25","0","0","0","0.05","0.05","0","0","0","0","0","0.05625","0.3","0.1","0.25","0.1","0.1","0.08"
"1NSH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.225","0","0","0","0.225","0.225","0.00015","0.15","0.1","0.2","0","0","0","0.05","0","0","0","0","0","0","0.05625","0.3","0.1","0.25","0.1","0.25","0"
"2NSH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0.225","0.225","0.00015","0.15","0.1","0.25","0","0","0","0.05","0.05","0","0","0","0","0","0.05625","0.3","0.1","0.25","0.1","0.1","0.08"
"1OSH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.225","0","0","0","0.225","0.225","1e-04","0.15","0.1","0.1","0","0","0","0.05","0","0","0","0","0","0","0.1","0.3","0.1","0.03375","0.2","0.05","0"
"2OSH1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0.225","0.225","1e-04","0.15","0.1","0.25","0","0","0","0.05","0.05","0","0","0","0","0","0.1","0.3","0.1","0.03375","0.2","0.1","0.08"
"1OSH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.225","0","0","0","0.225","0.225","1e-04","0.15","0.1","0.2","0","0","0","0.05","0","0","0","0","0","0","0.1","0.3","0.1","0.03375","0.2","0.05","0"
"2OSH2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0.225","0.225","0.00015","0.15","0.1","0.25","0","0","0","0.05","0.05","0","0","0","0","0","0.1","0.3","0.1","0.03375","0.2","0.1","0.08"
"SCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.053","0.05","0","0","0","0","0","0.001","0","0","0.001","0.001","0"
"QHG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.05","0.01","0","0","0","0","0","1e-04","1e-05","0","1e-04","1e-05","0"
