"agecl","box","measurement","Code"
1,"7",93812.566109191,"RHK"
2,"7",146698.88136599,"RHK"
3,"7",559943.048027064,"RHK"
4,"7",425392.960977183,"RHK"
5,"7",321993.689353193,"RHK"
6,"7",255036.540679523,"RHK"
7,"7",162744.433858976,"RHK"
8,"7",119108.404274371,"RHK"
9,"7",78321.3833568399,"RHK"
10,"7",23315.0590919005,"RHK"
1,"8",93812.566109191,"RHK"
2,"8",146698.88136599,"RHK"
3,"8",559943.048027064,"RHK"
4,"8",425392.960977183,"RHK"
5,"8",321993.689353193,"RHK"
6,"8",255036.540679523,"RHK"
7,"8",162744.433858976,"RHK"
8,"8",119108.404274371,"RHK"
9,"8",78321.3833568399,"RHK"
10,"8",23315.0590919005,"RHK"
1,"9",187625.243789642,"RHK"
2,"9",293397.937200921,"RHK"
3,"9",1119886.76199425,"RHK"
4,"9",850786.427874102,"RHK"
5,"9",643987.761653396,"RHK"
6,"9",510073.384673937,"RHK"
7,"9",325489.061269864,"RHK"
8,"9",238216.950204336,"RHK"
9,"9",156642.85986128,"RHK"
10,"9",46630.1459123946,"RHK"
1,"10",156354.280274551,"RHK"
2,"10",244498.140967215,"RHK"
3,"10",933238.433826753,"RHK"
4,"10",708988.283830042,"RHK"
5,"10",536656.160680734,"RHK"
6,"10",425060.910446106,"RHK"
7,"10",271240.729041485,"RHK"
8,"10",198514.011473619,"RHK"
9,"10",130535.64178825,"RHK"
10,"10",38858.4326712665,"RHK"
1,"11",218896.169026052,"RHK"
2,"11",342297.673576551,"RHK"
3,"11",1306534.86168615,"RHK"
4,"11",992584.39834353,"RHK"
5,"11",751319.231241806,"RHK"
6,"11",595085.754838285,"RHK"
7,"11",379737.327093041,"RHK"
8,"11",277919.84033482,"RHK"
9,"11",182750.045976552,"RHK"
10,"11",54401.8496401947,"RHK"
1,"12",125083.561366036,"RHK"
2,"12",195598.727235689,"RHK"
3,"12",746591.565652917,"RHK"
4,"12",567191.248954188,"RHK"
5,"12",429325.399273357,"RHK"
6,"12",340049.10119971,"RHK"
7,"12",216992.821152407,"RHK"
8,"12",158811.383305763,"RHK"
9,"12",104428.627930138,"RHK"
10,"12",31086.7802217467,"RHK"
1,"13",62541.8670046713,"RHK"
2,"13",97799.4986028522,"RHK"
3,"13",373296.298058176,"RHK"
4,"13",283596.015902519,"RHK"
5,"13",214662.995919242,"RHK"
6,"13",170024.785271783,"RHK"
7,"13",108496.56032553,"RHK"
8,"13",79405.8012505057,"RHK"
9,"13",52214.3860325067,"RHK"
10,"13",15543.41156423,"RHK"
1,"14",218896.169026052,"RHK"
2,"14",342297.673576551,"RHK"
3,"14",1306534.86168615,"RHK"
4,"14",992584.39834353,"RHK"
5,"14",751319.231241806,"RHK"
6,"14",595085.754838285,"RHK"
7,"14",379737.327093041,"RHK"
8,"14",277919.84033482,"RHK"
9,"14",182750.045976552,"RHK"
10,"14",54401.8496401947,"RHK"
1,"15",62541.8670046713,"RHK"
2,"15",97799.4986028522,"RHK"
3,"15",373296.298058176,"RHK"
4,"15",283596.015902519,"RHK"
5,"15",214662.995919242,"RHK"
6,"15",170024.785271783,"RHK"
7,"15",108496.56032553,"RHK"
8,"15",79405.8012505057,"RHK"
9,"15",52214.3860325067,"RHK"
10,"15",15543.41156423,"RHK"
1,"16",187625.243789642,"RHK"
2,"16",293397.937200921,"RHK"
3,"16",1119886.76199425,"RHK"
4,"16",850786.427874102,"RHK"
5,"16",643987.761653396,"RHK"
6,"16",510073.384673937,"RHK"
7,"16",325489.061269864,"RHK"
8,"16",238216.950204336,"RHK"
9,"16",156642.85986128,"RHK"
10,"16",46630.1459123946,"RHK"
1,"17",62541.8670046713,"RHK"
2,"17",97799.4986028522,"RHK"
3,"17",373296.298058176,"RHK"
4,"17",283596.015902519,"RHK"
5,"17",214662.995919242,"RHK"
6,"17",170024.785271783,"RHK"
7,"17",108496.56032553,"RHK"
8,"17",79405.8012505057,"RHK"
9,"17",52214.3860325067,"RHK"
10,"17",15543.41156423,"RHK"
1,"18",62541.8670046713,"RHK"
2,"18",97799.4986028522,"RHK"
3,"18",373296.298058176,"RHK"
4,"18",283596.015902519,"RHK"
5,"18",214662.995919242,"RHK"
6,"18",170024.785271783,"RHK"
7,"18",108496.56032553,"RHK"
8,"18",79405.8012505057,"RHK"
9,"18",52214.3860325067,"RHK"
10,"18",15543.41156423,"RHK"
1,"19",93812.566109191,"RHK"
2,"19",146698.88136599,"RHK"
3,"19",559943.048027064,"RHK"
4,"19",425392.960977183,"RHK"
5,"19",321993.689353193,"RHK"
6,"19",255036.540679523,"RHK"
7,"19",162744.433858976,"RHK"
8,"19",119108.404274371,"RHK"
9,"19",78321.3833568399,"RHK"
10,"19",23315.0590919005,"RHK"
1,"20",125083.561366036,"RHK"
2,"20",195598.727235689,"RHK"
3,"20",746591.565652917,"RHK"
4,"20",567191.248954188,"RHK"
5,"20",429325.399273357,"RHK"
6,"20",340049.10119971,"RHK"
7,"20",216992.821152407,"RHK"
8,"20",158811.383305763,"RHK"
9,"20",104428.627930138,"RHK"
10,"20",31086.7802217467,"RHK"
1,"21",62541.8670046713,"RHK"
2,"21",97799.4986028522,"RHK"
3,"21",373296.298058176,"RHK"
4,"21",283596.015902519,"RHK"
5,"21",214662.995919242,"RHK"
6,"21",170024.785271783,"RHK"
7,"21",108496.56032553,"RHK"
8,"21",79405.8012505057,"RHK"
9,"21",52214.3860325067,"RHK"
10,"21",15543.41156423,"RHK"
1,"22",31270.9252364095,"RHK"
2,"22",48899.7363756298,"RHK"
3,"22",186648.099691903,"RHK"
4,"22",141797.970469428,"RHK"
5,"22",107331.46958841,"RHK"
6,"22",85012.3701643476,"RHK"
7,"22",54248.2658231776,"RHK"
8,"22",39702.8901304832,"RHK"
9,"22",26107.186115272,"RHK"
10,"22",7771.70372780006,"RHK"
1,"23",0,"RHK"
2,"23",0,"RHK"
3,"23",0,"RHK"
4,"23",0,"RHK"
5,"23",0,"RHK"
6,"23",0,"RHK"
7,"23",0,"RHK"
8,"23",0,"RHK"
9,"23",0,"RHK"
10,"23",0,"RHK"
1,"24",0,"RHK"
2,"24",0,"RHK"
3,"24",0,"RHK"
4,"24",0,"RHK"
5,"24",0,"RHK"
6,"24",0,"RHK"
7,"24",0,"RHK"
8,"24",0,"RHK"
9,"24",0,"RHK"
10,"24",0,"RHK"
1,"25",0,"RHK"
2,"25",0,"RHK"
3,"25",0,"RHK"
4,"25",0,"RHK"
5,"25",0,"RHK"
6,"25",0,"RHK"
7,"25",0,"RHK"
8,"25",0,"RHK"
9,"25",0,"RHK"
10,"25",0,"RHK"
1,"26",0,"RHK"
2,"26",0,"RHK"
3,"26",0,"RHK"
4,"26",0,"RHK"
5,"26",0,"RHK"
6,"26",0,"RHK"
7,"26",0,"RHK"
8,"26",0,"RHK"
9,"26",0,"RHK"
10,"26",0,"RHK"
1,"27",0,"RHK"
2,"27",0,"RHK"
3,"27",0,"RHK"
4,"27",0,"RHK"
5,"27",0,"RHK"
6,"27",0,"RHK"
7,"27",0,"RHK"
8,"27",0,"RHK"
9,"27",0,"RHK"
10,"27",0,"RHK"
1,"28",0,"RHK"
2,"28",0,"RHK"
3,"28",0,"RHK"
4,"28",0,"RHK"
5,"28",0,"RHK"
6,"28",0,"RHK"
7,"28",0,"RHK"
8,"28",0,"RHK"
9,"28",0,"RHK"
10,"28",0,"RHK"
1,"29",0,"RHK"
2,"29",0,"RHK"
3,"29",0,"RHK"
4,"29",0,"RHK"
5,"29",0,"RHK"
6,"29",0,"RHK"
7,"29",0,"RHK"
8,"29",0,"RHK"
9,"29",0,"RHK"
10,"29",0,"RHK"
1,"0",0,"SCU"
2,"0",0,"SCU"
3,"0",0,"SCU"
4,"0",0,"SCU"
5,"0",0,"SCU"
6,"0",0,"SCU"
7,"0",0,"SCU"
8,"0",0,"SCU"
9,"0",0,"SCU"
10,"0",0,"SCU"
1,"1",808389.382066348,"SCU"
2,"1",1128730.5103906,"SCU"
3,"1",4008237.80944272,"SCU"
4,"1",2897022.23873041,"SCU"
5,"1",2117755.082875,"SCU"
6,"1",1637305.28031681,"SCU"
7,"1",1073249.41476254,"SCU"
8,"1",743712.817107322,"SCU"
9,"1",485390.496825753,"SCU"
10,"1",143783.053175735,"SCU"
1,"2",1886244.4968594,"SCU"
2,"2",2633708.16204862,"SCU"
3,"2",9352567.80691436,"SCU"
4,"2",6759727.8938976,"SCU"
5,"2",4941435.35205556,"SCU"
6,"2",3820384.26430364,"SCU"
7,"2",2504252.09343887,"SCU"
8,"2",1735332.30350786,"SCU"
9,"2",1132579.39029967,"SCU"
10,"2",335494.254144118,"SCU"
1,"3",6332391.30896683,"SCU"
2,"3",8841733.2448047,"SCU"
3,"3",31397901.5952787,"SCU"
4,"3",22693368.8806348,"SCU"
5,"3",16589101.9585625,"SCU"
6,"3",12825573.8598416,"SCU"
7,"3",8407130.79261873,"SCU"
8,"3",5825757.59144634,"SCU"
9,"3",3802230.25158712,"SCU"
10,"3",1126301.97341213,"SCU"
1,"4",1616781.36950395,"SCU"
2,"4",2257464.65858509,"SCU"
3,"4",8016488.53710012,"SCU"
4,"4",5794053.81432081,"SCU"
5,"4",4235516.99109723,"SCU"
6,"4",3274615.83753138,"SCU"
7,"4",2146502.28851803,"SCU"
8,"4",1487428.03113875,"SCU"
9,"4",970782.558024416,"SCU"
10,"4",287566.569752206,"SCU"
1,"5",1751512.93318168,"SCU"
2,"5",2445586.41031686,"SCU"
3,"5",8684528.17200724,"SCU"
4,"5",6276890.8541092,"SCU"
5,"5",4588476.17157639,"SCU"
6,"5",3547500.05091751,"SCU"
7,"5",2325377.19097845,"SCU"
8,"5",1611380.16732331,"SCU"
9,"5",1051680.97416204,"SCU"
10,"5",311530.411948162,"SCU"
1,"6",808389.382066348,"SCU"
2,"6",1128730.5103906,"SCU"
3,"6",4008237.80944272,"SCU"
4,"6",2897022.23873041,"SCU"
5,"6",2117755.082875,"SCU"
6,"6",1637305.28031681,"SCU"
7,"6",1073249.41476254,"SCU"
8,"6",743712.817107322,"SCU"
9,"6",485390.496825753,"SCU"
10,"6",143783.053175735,"SCU"
1,"7",269463.127355449,"SCU"
2,"7",376243.503463535,"SCU"
3,"7",1336079.26981424,"SCU"
4,"7",965674.079576803,"SCU"
5,"7",705918.360958334,"SCU"
6,"7",545768.42677227,"SCU"
7,"7",357749.804920846,"SCU"
8,"7",247904.272369107,"SCU"
9,"7",161796.832275251,"SCU"
10,"7",47927.6843919118,"SCU"
1,"8",0,"SCU"
2,"8",0,"SCU"
3,"8",0,"SCU"
4,"8",0,"SCU"
5,"8",0,"SCU"
6,"8",0,"SCU"
7,"8",0,"SCU"
8,"8",0,"SCU"
9,"8",0,"SCU"
10,"8",0,"SCU"
1,"9",0,"SCU"
2,"9",0,"SCU"
3,"9",0,"SCU"
4,"9",0,"SCU"
5,"9",0,"SCU"
6,"9",0,"SCU"
7,"9",0,"SCU"
8,"9",0,"SCU"
9,"9",0,"SCU"
10,"9",0,"SCU"
1,"10",0,"SCU"
2,"10",0,"SCU"
3,"10",0,"SCU"
4,"10",0,"SCU"
5,"10",0,"SCU"
6,"10",0,"SCU"
7,"10",0,"SCU"
8,"10",0,"SCU"
9,"10",0,"SCU"
10,"10",0,"SCU"
1,"11",0,"SCU"
2,"11",0,"SCU"
3,"11",0,"SCU"
4,"11",0,"SCU"
5,"11",0,"SCU"
6,"11",0,"SCU"
7,"11",0,"SCU"
8,"11",0,"SCU"
9,"11",0,"SCU"
10,"11",0,"SCU"
1,"12",0,"SCU"
2,"12",0,"SCU"
3,"12",0,"SCU"
4,"12",0,"SCU"
5,"12",0,"SCU"
6,"12",0,"SCU"
7,"12",0,"SCU"
8,"12",0,"SCU"
9,"12",0,"SCU"
10,"12",0,"SCU"
1,"13",0,"SCU"
2,"13",0,"SCU"
3,"13",0,"SCU"
4,"13",0,"SCU"
5,"13",0,"SCU"
6,"13",0,"SCU"
7,"13",0,"SCU"
8,"13",0,"SCU"
9,"13",0,"SCU"
10,"13",0,"SCU"
1,"14",0,"SCU"
2,"14",0,"SCU"
3,"14",0,"SCU"
4,"14",0,"SCU"
5,"14",0,"SCU"
6,"14",0,"SCU"
7,"14",0,"SCU"
8,"14",0,"SCU"
9,"14",0,"SCU"
10,"14",0,"SCU"
1,"15",0,"SCU"
2,"15",0,"SCU"
3,"15",0,"SCU"
4,"15",0,"SCU"
5,"15",0,"SCU"
6,"15",0,"SCU"
7,"15",0,"SCU"
8,"15",0,"SCU"
9,"15",0,"SCU"
10,"15",0,"SCU"
1,"16",0,"SCU"
2,"16",0,"SCU"
3,"16",0,"SCU"
4,"16",0,"SCU"
5,"16",0,"SCU"
6,"16",0,"SCU"
7,"16",0,"SCU"
8,"16",0,"SCU"
9,"16",0,"SCU"
10,"16",0,"SCU"
1,"17",0,"SCU"
2,"17",0,"SCU"
3,"17",0,"SCU"
4,"17",0,"SCU"
5,"17",0,"SCU"
6,"17",0,"SCU"
7,"17",0,"SCU"
8,"17",0,"SCU"
9,"17",0,"SCU"
10,"17",0,"SCU"
1,"18",0,"SCU"
2,"18",0,"SCU"
3,"18",0,"SCU"
4,"18",0,"SCU"
5,"18",0,"SCU"
6,"18",0,"SCU"
7,"18",0,"SCU"
8,"18",0,"SCU"
9,"18",0,"SCU"
10,"18",0,"SCU"
1,"19",0,"SCU"
2,"19",0,"SCU"
3,"19",0,"SCU"
4,"19",0,"SCU"
5,"19",0,"SCU"
6,"19",0,"SCU"
7,"19",0,"SCU"
8,"19",0,"SCU"
9,"19",0,"SCU"
10,"19",0,"SCU"
1,"20",0,"SCU"
2,"20",0,"SCU"
3,"20",0,"SCU"
4,"20",0,"SCU"
5,"20",0,"SCU"
6,"20",0,"SCU"
7,"20",0,"SCU"
8,"20",0,"SCU"
9,"20",0,"SCU"
10,"20",0,"SCU"
1,"21",0,"SCU"
2,"21",0,"SCU"
3,"21",0,"SCU"
4,"21",0,"SCU"
5,"21",0,"SCU"
6,"21",0,"SCU"
7,"21",0,"SCU"
8,"21",0,"SCU"
9,"21",0,"SCU"
10,"21",0,"SCU"
1,"22",0,"SCU"
2,"22",0,"SCU"
3,"22",0,"SCU"
4,"22",0,"SCU"
5,"22",0,"SCU"
6,"22",0,"SCU"
7,"22",0,"SCU"
8,"22",0,"SCU"
9,"22",0,"SCU"
10,"22",0,"SCU"
1,"23",0,"SCU"
2,"23",0,"SCU"
3,"23",0,"SCU"
4,"23",0,"SCU"
5,"23",0,"SCU"
6,"23",0,"SCU"
7,"23",0,"SCU"
8,"23",0,"SCU"
9,"23",0,"SCU"
10,"23",0,"SCU"
1,"24",0,"SCU"
2,"24",0,"SCU"
3,"24",0,"SCU"
4,"24",0,"SCU"
5,"24",0,"SCU"
6,"24",0,"SCU"
7,"24",0,"SCU"
8,"24",0,"SCU"
9,"24",0,"SCU"
10,"24",0,"SCU"
1,"25",0,"SCU"
2,"25",0,"SCU"
3,"25",0,"SCU"
4,"25",0,"SCU"
5,"25",0,"SCU"
6,"25",0,"SCU"
7,"25",0,"SCU"
8,"25",0,"SCU"
9,"25",0,"SCU"
10,"25",0,"SCU"
1,"26",0,"SCU"
2,"26",0,"SCU"
3,"26",0,"SCU"
4,"26",0,"SCU"
5,"26",0,"SCU"
6,"26",0,"SCU"
7,"26",0,"SCU"
8,"26",0,"SCU"
9,"26",0,"SCU"
10,"26",0,"SCU"
1,"27",0,"SCU"
2,"27",0,"SCU"
3,"27",0,"SCU"
4,"27",0,"SCU"
5,"27",0,"SCU"
6,"27",0,"SCU"
7,"27",0,"SCU"
8,"27",0,"SCU"
9,"27",0,"SCU"
10,"27",0,"SCU"
1,"28",0,"SCU"
2,"28",0,"SCU"
3,"28",0,"SCU"
4,"28",0,"SCU"
5,"28",0,"SCU"
6,"28",0,"SCU"
7,"28",0,"SCU"
8,"28",0,"SCU"
9,"28",0,"SCU"
10,"28",0,"SCU"
1,"29",0,"SCU"
2,"29",0,"SCU"
3,"29",0,"SCU"
4,"29",0,"SCU"
5,"29",0,"SCU"
6,"29",0,"SCU"
7,"29",0,"SCU"
8,"29",0,"SCU"
9,"29",0,"SCU"
10,"29",0,"SCU"
1,"0",0,"STB"
2,"0",0,"STB"
3,"0",0,"STB"
4,"0",0,"STB"
5,"0",0,"STB"
6,"0",0,"STB"
7,"0",0,"STB"
8,"0",0,"STB"
9,"0",0,"STB"
10,"0",0,"STB"
1,"1",285663.548434881,"STB"
2,"1",915679.141354384,"STB"
3,"1",4383033.92296389,"STB"
4,"1",3629601.8154789,"STB"
5,"1",2840795.55846782,"STB"
6,"1",2276464.12470732,"STB"
7,"1",1456495.41004054,"STB"
8,"1",1065071.64998727,"STB"
9,"1",699025.857047397,"STB"
10,"1",207684.559847951,"STB"
1,"2",248688.968112045,"STB"
2,"2",797159.112644208,"STB"
3,"2",3815720.23968069,"STB"
4,"2",3159807.87571438,"STB"
5,"2",2473099.98046072,"STB"
6,"2",1981812.23057449,"STB"
7,"2",1267975.35971055,"STB"
8,"2",927215.148911821,"STB"
9,"2",608548.133022941,"STB"
10,"2",180803.113188118,"STB"
1,"3",191634.927280344,"STB"
2,"3",614275.453158057,"STB"
3,"3",2940320.49834995,"STB"
4,"3",2434887.06828992,"STB"
5,"3",1905723.19516434,"STB"
6,"3",1527146.3208546,"STB"
7,"3",977077.38182388,"STB"
8,"3",714494.128886708,"STB"
9,"3",468935.466272466,"STB"
10,"3",139323.395448142,"STB"
1,"4",9901.65141805595,"STB"
2,"4",31739.2111039422,"STB"
3,"4",151924.43801977,"STB"
4,"4",125809.023097701,"STB"
5,"4",98467.4716953677,"STB"
6,"4",78906.6520809535,"STB"
7,"4",50484.9495892452,"STB"
8,"4",36917.444564446,"STB"
9,"4",24229.588992412,"STB"
10,"4",7198.74876508989,"STB"
1,"5",31410.4324461802,"STB"
2,"5",100684.451934702,"STB"
3,"5",481941.051635285,"STB"
4,"5",399096.640982957,"STB"
5,"5",312362.628944249,"STB"
6,"5",250310.979461813,"STB"
7,"5",160150.466994842,"STB"
8,"5",117111.060531032,"STB"
9,"5",76862.114824306,"STB"
10,"5",22836.1716885479,"STB"
1,"6",109404.047964269,"STB"
2,"6",350688.791935426,"STB"
3,"6",1678623.87820989,"STB"
4,"6",1390072.80868518,"STB"
5,"6",1087974.0703289,"STB"
6,"6",871845.188694738,"STB"
7,"6",557811.78443261,"STB"
8,"6",407903.460273485,"STB"
9,"6",267714.445233501,"STB"
10,"6",79539.4850744244,"STB"
1,"7",119721.711010603,"STB"
2,"7",383761.505940466,"STB"
3,"7",1836931.32550432,"STB"
4,"7",1521167.61839981,"STB"
5,"7",1190578.59063394,"STB"
6,"7",954067.053908155,"STB"
7,"7",610417.8272815,"STB"
8,"7",446371.967946165,"STB"
9,"7",292962.025098716,"STB"
10,"7",87040.6847205737,"STB"
1,"8",14143.9304891102,"STB"
2,"8",45337.6085139434,"STB"
3,"8",217015.182642195,"STB"
4,"8",179710.838371051,"STB"
5,"8",140655.029782007,"STB"
6,"8",112713.541917489,"STB"
7,"8",72114.8006113824,"STB"
8,"8",52734.4124438609,"STB"
9,"8",34610.5521209784,"STB"
10,"8",10282.9919821587,"STB"
1,"9",61307.5877003248,"STB"
2,"9",196518.175215271,"STB"
3,"9",940663.371640722,"STB"
4,"9",778965.789786289,"STB"
5,"9",609676.396563983,"STB"
6,"9",488562.593081252,"STB"
7,"9",312585.279344929,"STB"
8,"9",228579.998905983,"STB"
9,"9",150021.202461879,"STB"
10,"9",44572.1529283045,"STB"
1,"10",49143.7048376406,"STB"
2,"10",157527.50287971,"STB"
3,"10",754028.73969622,"STB"
4,"10",624413.164631401,"STB"
5,"10",488712.050222422,"STB"
6,"10",391628.129073657,"STB"
7,"10",250566.027484347,"STB"
8,"10",183228.021512324,"STB"
9,"10",120255.876470172,"STB"
10,"10",35728.7052003054,"STB"
1,"11",83944.8073591095,"STB"
2,"11",269080.56538852,"STB"
3,"11",1287994.00668202,"STB"
4,"11",1066591.19394124,"STB"
5,"11",834793.368663051,"STB"
6,"11",668959.492576079,"STB"
7,"11",428004.298361333,"STB"
8,"11",312980.899984204,"STB"
9,"11",205415.0458831,"STB"
10,"11",61029.9790204837,"STB"
1,"12",17456.1824462323,"STB"
2,"12",55954.8540276402,"STB"
3,"12",267836.201876223,"STB"
4,"12",221795.856857876,"STB"
5,"12",173593.886349014,"STB"
6,"12",139109.008870455,"STB"
7,"12",89002.7787901799,"STB"
8,"12",65083.8552638285,"STB"
9,"12",42715.7156105791,"STB"
10,"12",12691.0821763377,"STB"
1,"13",57917.3096271874,"STB"
2,"13",185650.821182978,"STB"
3,"13",888645.170913829,"STB"
4,"13",735889.382184908,"STB"
5,"13",575961.605352758,"STB"
6,"13",461545.332921304,"STB"
7,"13",295299.474140379,"STB"
8,"13",215939.642511,"STB"
9,"13",141725.107112338,"STB"
10,"13",42107.3357920635,"STB"
1,"14",49164.2571245145,"STB"
2,"14",157593.382129971,"STB"
3,"14",754344.08049156,"STB"
4,"14",624674.299165922,"STB"
5,"14",488916.433475336,"STB"
6,"14",391791.911061263,"STB"
7,"14",250670.816183016,"STB"
8,"14",183304.648923178,"STB"
9,"14",120306.168430855,"STB"
10,"14",35743.6472280043,"STB"
1,"15",49349.6091232666,"STB"
2,"15",158187.517993631,"STB"
3,"15",757187.999859889,"STB"
4,"15",627029.356207182,"STB"
5,"15",490759.675771012,"STB"
6,"15",393268.988475983,"STB"
7,"15",251615.859178188,"STB"
8,"15",183995.717700489,"STB"
9,"15",120759.729413672,"STB"
10,"15",35878.4027769313,"STB"
1,"16",182359.480065575,"STB"
2,"16",584543.505950123,"STB"
3,"16",2798004.12646515,"STB"
4,"16",2317034.5098009,"STB"
5,"16",1813483.04273718,"STB"
6,"16",1453229.91485627,"STB"
7,"16",929785.22162913,"STB"
8,"16",679911.43213198,"STB"
9,"16",446238.21464787,"STB"
10,"16",132579.912834604,"STB"
1,"17",13701.6198636189,"STB"
2,"17",43919.8055916566,"STB"
3,"17",210228.658821997,"STB"
4,"17",174090.900307253,"STB"
5,"17",136256.449468757,"STB"
6,"17",109188.751035262,"STB"
7,"17",69859.6182495801,"STB"
8,"17",51085.2958159959,"STB"
9,"17",33528.2069433762,"STB"
10,"17",9961.42107094326,"STB"
1,"18",5746.06381533993,"STB"
2,"18",18418.698533381,"STB"
3,"18",88163.8303666573,"STB"
4,"18",73008.6977154864,"STB"
5,"18",57142.0212859652,"STB"
6,"18",45790.6099870564,"STB"
7,"18",29297.1070992294,"STB"
8,"18",21423.6982711546,"STB"
9,"18",14060.7620579307,"STB"
10,"18",4177.53241841827,"STB"
1,"19",146041.449662659,"STB"
2,"19",468128.012698606,"STB"
3,"19",2240764.11406817,"STB"
4,"19",1855582.60315313,"STB"
5,"19",1452316.55850713,"STB"
6,"19",1163810.09302305,"STB"
7,"19",744612.68255868,"STB"
8,"19",544502.820226635,"STB"
9,"19",357367.084719791,"STB"
10,"19",106175.794422928,"STB"
1,"20",84508.8798582144,"STB"
2,"20",270888.66944825,"STB"
3,"20",1296648.76474315,"STB"
4,"20",1073758.22164929,"STB"
5,"20",840402.816066791,"STB"
6,"20",673454.608648752,"STB"
7,"20",430880.300603754,"STB"
8,"20",315083.995148518,"STB"
9,"20",206795.345414783,"STB"
10,"20",61440.0738657687,"STB"
1,"21",34559.7436112069,"STB"
2,"21",110779.399502389,"STB"
3,"21",530262.014340919,"STB"
4,"21",439111.356142509,"STB"
5,"21",343681.112589986,"STB"
6,"21",275407.964792995,"STB"
7,"21",176207.668838697,"STB"
8,"21",128852.992804981,"STB"
9,"21",84568.5581150346,"STB"
10,"21",25125.7998427746,"STB"
1,"22",24812.0877496215,"STB"
2,"22",79533.8128727413,"STB"
3,"22",380700.383027479,"STB"
4,"22",315258.979436704,"STB"
5,"22",246745.057469264,"STB"
6,"22",197728.509397059,"STB"
7,"22",126507.887054007,"STB"
8,"22",92509.7072549404,"STB"
9,"22",60715.8001059004,"STB"
10,"22",18039.0097071261,"STB"
1,"23",0,"STB"
2,"23",0,"STB"
3,"23",0,"STB"
4,"23",0,"STB"
5,"23",0,"STB"
6,"23",0,"STB"
7,"23",0,"STB"
8,"23",0,"STB"
9,"23",0,"STB"
10,"23",0,"STB"
1,"24",0,"STB"
2,"24",0,"STB"
3,"24",0,"STB"
4,"24",0,"STB"
5,"24",0,"STB"
6,"24",0,"STB"
7,"24",0,"STB"
8,"24",0,"STB"
9,"24",0,"STB"
10,"24",0,"STB"
1,"25",0,"STB"
2,"25",0,"STB"
3,"25",0,"STB"
4,"25",0,"STB"
5,"25",0,"STB"
6,"25",0,"STB"
7,"25",0,"STB"
8,"25",0,"STB"
9,"25",0,"STB"
10,"25",0,"STB"
1,"26",0,"STB"
2,"26",0,"STB"
3,"26",0,"STB"
4,"26",0,"STB"
5,"26",0,"STB"
6,"26",0,"STB"
7,"26",0,"STB"
8,"26",0,"STB"
9,"26",0,"STB"
10,"26",0,"STB"
1,"27",0,"STB"
2,"27",0,"STB"
3,"27",0,"STB"
4,"27",0,"STB"
5,"27",0,"STB"
6,"27",0,"STB"
7,"27",0,"STB"
8,"27",0,"STB"
9,"27",0,"STB"
10,"27",0,"STB"
1,"28",0,"STB"
2,"28",0,"STB"
3,"28",0,"STB"
4,"28",0,"STB"
5,"28",0,"STB"
6,"28",0,"STB"
7,"28",0,"STB"
8,"28",0,"STB"
9,"28",0,"STB"
10,"28",0,"STB"
1,"29",0,"STB"
2,"29",0,"STB"
3,"29",0,"STB"
4,"29",0,"STB"
5,"29",0,"STB"
6,"29",0,"STB"
7,"29",0,"STB"
8,"29",0,"STB"
9,"29",0,"STB"
10,"29",0,"STB"
1,"0",0,"SUF"
2,"0",0,"SUF"
3,"0",0,"SUF"
4,"0",0,"SUF"
5,"0",0,"SUF"
6,"0",0,"SUF"
7,"0",0,"SUF"
8,"0",0,"SUF"
9,"0",0,"SUF"
10,"0",0,"SUF"
1,"1",437295.630439838,"SUF"
2,"1",724843.851599833,"SUF"
3,"1",2912737.69282575,"SUF"
4,"1",2301787.50841482,"SUF"
5,"1",1792390.6468451,"SUF"
6,"1",1447675.58879594,"SUF"
7,"1",935911.475575231,"SUF"
8,"1",690792.975534537,"SUF"
9,"1",456145.894327919,"SUF"
10,"1",136409.78266228,"SUF"
1,"2",728826.050733063,"SUF"
2,"2",1208073.08599972,"SUF"
3,"2",4854562.82137625,"SUF"
4,"2",3836312.51402469,"SUF"
5,"2",2987317.74474183,"SUF"
6,"2",2412792.64799323,"SUF"
7,"2",1559852.45929205,"SUF"
8,"2",1151321.6258909,"SUF"
9,"2",760243.157213199,"SUF"
10,"2",227349.637770466,"SUF"
1,"3",1311901.01448686,"SUF"
2,"3",2174554.96480019,"SUF"
3,"3",8738307.15003662,"SUF"
4,"3",6905436.86518271,"SUF"
5,"3",5377229.82868072,"SUF"
6,"3",4343073.52140473,"SUF"
7,"3",2807764.65349556,"SUF"
8,"3",2072401.23687637,"SUF"
9,"3",1368452.41495076,"SUF"
10,"3",409233.753560674,"SUF"
1,"4",485893.449266937,"SUF"
2,"4",805397.664000279,"SUF"
3,"4",3236437.92862375,"SUF"
4,"4",2557591.2359753,"SUF"
5,"4",1991583.75525817,"SUF"
6,"4",1608559.60200677,"SUF"
7,"4",1039921.79070795,"SUF"
8,"4",767562.624109105,"SUF"
9,"4",506838.592786801,"SUF"
10,"4",151569.362229534,"SUF"
1,"5",631658.659413548,"SUF"
2,"5",1047012.28120022,"SUF"
3,"5",4207350.49289899,"SUF"
4,"5",3324853.73878023,"SUF"
5,"5",2589047.30420653,"SUF"
6,"5",2091118.13160541,"SUF"
7,"5",1351892.28256636,"SUF"
8,"5",997826.949287281,"SUF"
9,"5",658887.224229439,"SUF"
10,"5",197039.289783627,"SUF"
